iter	RMSE
141	51746.0158
142	51745.73046
143	51671.67832
144	51671.35877
145	51671.34033
146	51671.09145
147	51592.94724
148	51592.71336
149	51592.69644
150	51535.12625
151	51517.05139
152	51513.61812
153	51488.57664
154	51446.45218
155	51446.44601
156	51366.11637
157	51365.76092
158	51365.60174
159	51365.59246
160	51345.86707
161	51345.67999
162	51345.66917
163	51245.06594
164	51204.73023
165	51204.55504
166	51204.38451
167	51204.38296
168	51204.37831
169	51204.3721
170	51204.22327
171	51172.44405
172	51172.28581
173	51172.28116
174	51172.27496
175	51172.0252
176	51118.10754
177	51117.94603
178	51117.79073
179	51117.64476
180	51097.09036
181	51097.07948
182	51097.07327
183	51097.06239
184	51087.36868
185	51087.23505
186	51087.10297
187	51086.9771
188	51086.97089
189	51086.96933
190	51086.96467
191	51086.96156
192	51086.84347
193	51086.72848
194	51086.72848
195	51086.6166
196	51086.6166
197	51086.61194
198	51086.61194
199	51086.50627
200	51086.40682
201	51086.31048
202	51086.2188
203	51086.13022
204	51086.04631
205	51085.9624
206	51085.9624
207	51085.9624
208	51085.8816
209	51085.80546
210	51085.80856
211	51085.73708
212	51085.73398
213	51085.73242
214	51085.66405
215	51085.6656
216	51085.66094
217	51085.66249
218	51085.66716
219	51085.66405
220	51085.66405
221	51085.66249
222	51085.6656
223	51085.66249
224	51085.66249
225	51085.66405
226	51085.66249
227	51085.66094
228	51085.66249
229	51085.65939
230	51085.66249
231	51085.66249
232	51085.66249
233	51085.6656
234	51085.66249
235	51085.66405
236	51085.66249
237	51085.66716
238	51085.66094
239	51085.66249
240	51085.66249
241	51059.28552
242	51027.26046
243	50977.55632
244	50933.10623
245	50843.49619
246	50809.32438
247	50734.23718
248	50724.70105
249	50724.65567
250	50724.61028
251	50700.71353
252	50668.67961
253	50668.63417
254	50668.59187
255	50642.22653
256	50605.87803
257	50575.26106
258	50559.99901
259	50559.95975
260	50520.27755
261	50481.1224
262	50481.08466
263	50459.92329
264	50459.88868
265	50459.85407
266	50420.29775
267	50358.2757
268	50320.19503
269	50297.09731
270	50297.06575
271	50258.32744
272	50258.29269
273	50227.3137
274	50176.12736
275	50133.1028
276	50085.08056
277	50085.07739
278	50070.92001
279	50008.69482
280	49959.13884
281	49922.27072
282	49907.24481
283	49898.327
284	49826.13204
285	49777.53618
286	49713.93461
287	49696.50403
288	49669.13203
289	49639.42935
290	49614.86434
291	49587.92273
292	49568.49887
293	49552.66241
294	49513.74892
295	49506.90734
296	49489.30759
297	49479.21707
298	49448.91069
299	49414.13914
300	49389.5569
301	49361.78955
302	49345.8031
303	49322.32794
304	49297.44066
305	49280.96781
306	49274.16801
307	49253.21982
308	49224.73212
309	49191.06571
310	49131.15807
311	49114.39832
312	49102.88085
313	49081.78193
314	49069.60808
315	49021.57557
316	48968.37348
317	48957.10866
318	48940.93325
319	48893.50657
320	48851.69563
321	48851.22276
322	48828.72589
323	48828.62509
324	48798.69875
325	48779.8508
326	48744.38865
327	48727.4307
328	48695.91634
329	48667.96528
330	48662.84655
331	48646.88661
332	48638.17349
333	48621.93769
334	48592.50158
335	48581.64309
336	48552.24468
337	48513.93434
338	48475.36773
339	48462.60912
340	48433.48757
341	48422.85081
342	48371.72762
343	48360.64556
344	48337.72167
345	48318.36039
346	48318.24702
347	48266.93081
348	48232.78349
349	48232.68309
350	48192.34141
351	48159.89176
352	48130.53097
353	48104.71523
354	48064.54691
355	48026.52523
356	48005.42122
357	47970.2504
358	47936.82076
359	47908.63229
360	47897.67677
361	47897.64031
362	47878.7908
363	47854.8863
364	47842.28412
365	47829.05124
366	47788.27413
367	47765.92147
368	47761.07837
369	47720.77218
370	47688.58426
371	47664.41116
372	47636.63642
373	47601.49997
374	47577.01232
375	47557.21281
376	47539.6644
377	47530.68318
378	47497.70963
379	47464.8085
380	47427.37055
381	47419.70398
382	47394.52947
383	47376.9761
384	47369.67005
385	47352.78642
386	47318.81487
387	47294.94456
388	47285.93028
389	47285.87153
390	47285.82116
391	47277.60104
392	47257.02265
393	47227.86704
394	47203.66653
395	47203.62281
396	47172.73794
397	47168.35398
398	47149.89816
399	47117.57635
400	47091.2879
401	47059.63601
402	47036.26707
403	47014.70842
404	47014.06173
405	46990.75797
406	46977.61305
407	46952.39763
408	46939.45506
409	46921.72637
410	46910.52175
411	46893.91802
412	46873.28973
413	46841.92438
414	46820.07109
415	46788.07963
416	46766.60008
417	46753.68418
418	46734.713
419	46700.91908
420	46681.95367
421	46660.19729
422	46644.64813
423	46620.72722
424	46588.84935
425	46562.67838
426	46540.22832
427	46517.44659
428	46499.42555
429	46479.76479
430	46463.74179
431	46445.8657
432	46413.31871
433	46397.50203
434	46379.99066
435	46361.30833
436	46342.03435
437	46334.2413
438	46321.4979
439	46291.24205
440	46271.0176
441	46262.49705
442	46241.53558
443	46218.02265
444	46205.13724
445	46189.34896
446	46178.54424
447	46169.3481
448	46149.084
449	46125.26923
450	46115.4703
451	46115.46858
452	46089.70571
453	46087.57509
454	46080.7468
455	46073.36787
456	46048.73302
457	46034.07581
458	46017.90452
459	45990.75794
460	45969.94196
461	45953.7982
462	45939.29041
463	45918.07767
464	45906.50359
465	45892.85438
466	45883.22555
467	45862.62558
468	45849.6957
469	45828.6199
470	45819.73469
471	45798.50471
472	45798.24298
473	45771.36155
474	45771.09966
475	45753.06052
476	45730.59316
477	45716.62923
478	45700.462
479	45682.55658
480	45660.99683
481	45650.96609
482	45628.01525
483	45615.53572
484	45615.24858
485	45604.69428
486	45604.52195
487	45586.32983
488	45574.34577
489	45553.24888
490	45546.59495
491	45538.11492
492	45537.92839
493	45527.35443
494	45521.44484
495	45507.74817
496	45486.85251
497	45474.36392
498	45474.17713
499	45468.94852
500	45461.77936
501	45453.15426
502	45440.99533
503	45431.49263
504	45416.35306
505	45405.03572
506	45397.76728
507	45384.85189
508	45370.2759
509	45355.82999
510	45355.70047
511	45341.78392
512	45322.41091
513	45310.74598
514	45288.98469
515	45272.01421
516	45254.86897
517	45241.25829
518	45224.15932
519	45211.29968
520	45202.92885
521	45202.9306
522	45202.80767
523	45188.65079
524	45175.22576
525	45155.09743
526	45144.07331
527	45134.91791
528	45125.8662
529	45125.76417
530	45115.31003
531	45101.09048
532	45101.00423
533	45094.71134
534	45081.95037
535	45075.68828
536	45062.69819
537	45054.55699
538	45038.71084
539	45020.81377
540	44996.98228
541	44996.86231
542	44980.98524
543	44973.8495
544	44968.64921
545	44949.25313
546	44937.1186
547	44924.11848
548	44918.62967
549	44911.64487
550	44908.03893
551	44907.93994
552	44892.4063
553	44883.02092
554	44864.27437
555	44857.47223
556	44847.01396
557	44831.95146
558	44819.6612
559	44808.37208
560	44792.97936
561	44770.8281
562	44764.11817
563	44751.61237
564	44743.76586
565	44735.18334
566	44722.4458
567	44699.53856
568	44682.0866
569	44669.79419
570	44669.73199
571	44659.22976
572	44648.6006
573	44648.49926
574	44637.09749
575	44621.44822
576	44607.8596
577	44607.29013
578	44596.22316
579	44596.16442
580	44585.14454
581	44585.05018
582	44584.95581
583	44571.01411
584	44561.26354
585	44560.87697
586	44551.31128
587	44551.22397
588	44538.69226
589	44538.64236
590	44538.55146
591	44529.31791
592	44529.26977
593	44529.22164
594	44518.20481
595	44518.11565
596	44506.85528
597	44485.91775
598	44474.61888
599	44463.02792
600	44448.9426
601	44434.54375
602	44434.15071
603	44418.8946
604	44418.84992
605	44401.70242
606	44389.0355
607	44388.99616
608	44378.69581
609	44365.68772
610	44356.80655
611	44340.02892
612	44339.93941
613	44329.2319
614	44313.8286
615	44302.14001
616	44302.09163
617	44287.46042
618	44278.11355
619	44278.06335
620	44261.03169
621	44260.99044
622	44244.67347
623	44244.64118
624	44233.11916
625	44216.98401
626	44211.79165
627	44211.75035
628	44196.88806
629	44196.79646
630	44196.56835
631	44189.45504
632	44189.41373
633	44182.46457
634	44182.37653
635	44176.10372
636	44176.07138
637	44175.98512
638	44175.90067
639	44175.8198
640	44165.98019
641	44165.6315
642	44151.12946
643	44151.04855
644	44129.13272
645	44122.81097
646	44107.09802
647	44099.18004
648	44088.02873
649	44078.23796
650	44065.63119
651	44055.34353
652	44038.78273
653	44024.91149
654	44015.86417
655	44003.62018
656	43996.91953
657	43996.87623
658	43987.56327
659	43962.76178
660	43952.28749
661	43952.21344
662	43949.32715
663	43936.71952
664	43920.91288
665	43897.93639
666	43888.72724
667	43888.69287
668	43882.81406
669	43871.75433
670	43865.69227
671	43857.44291
672	43852.43426
673	43843.80762
674	43820.93744
675	43817.21275
676	43804.86974
677	43793.73413
678	43785.78124
679	43776.04619
680	43766.64814
681	43756.33191
682	43748.89843
683	43747.15827
684	43739.98277
685	43726.12385
686	43715.6891
687	43715.65823
688	43697.82605
689	43686.31427
690	43677.92925
691	43673.87065
692	43668.95728
693	43665.27963
694	43660.81985
695	43647.67239
696	43637.92653
697	43635.75806
698	43628.46962
699	43615.53446
700	43610.4598
701	43603.40745
702	43585.88996
703	43573.82757
704	43566.86768
705	43563.46568
706	43551.33875
707	43551.32964
708	43533.60155
709	43520.05449
710	43506.67656
711	43490.56395
712	43488.92479
713	43488.69297
714	43479.0831
715	43470.1961
716	43457.41842
717	43457.1024
718	43442.83347
719	43435.13616
720	43428.0462
721	43424.30975
722	43420.65525
723	43412.51515
724	43412.41458
725	43403.38773
726	43401.8788
727	43398.96871
728	43398.95408
729	43398.66507
730	43388.82486
731	43388.82486
732	43380.43724
733	43380.4226
734	43371.11271
735	43367.9205
736	43366.96682
737	43365.38523
738	43354.94789
739	43350.45618
740	43339.88702
741	43339.81376
742	43330.7443
743	43321.36876
744	43315.66769
745	43302.96724
746	43297.41959
747	43284.25345
748	43273.38745
749	43265.038
750	43253.98732
751	43246.30413
752	43240.02221
753	43234.61521
754	43228.14795
755	43217.97319
756	43215.17379
757	43210.2542
758	43208.10836
759	43200.14137
760	43191.25028
761	43181.55951
762	43174.50145
763	43166.76917
764	43157.33777
765	43153.85566
766	43149.27311
767	43141.26582
768	43137.22481
769	43126.48927
770	43115.55774
771	43109.35436
772	43103.95307
773	43093.36766
774	43093.29766
775	43091.26022
776	43088.81
777	43088.62392
778	43087.583
779	43083.62355
780	43083.44667
781	43074.62731
782	43066.05869
783	43062.85677
784	43062.83465
785	43052.77386
786	43049.2298
787	43039.48123
788	43035.10786
789	43019.17292
790	43012.21741
791	43011.95533
792	43002.49737
793	42997.63098
794	42997.60698
795	42995.83457
796	42985.80057
797	42985.6436
798	42978.84335
799	42969.14902
800	42960.76076
801	42955.49787
802	42943.39336
803	42942.80921
804	42929.63047
805	42913.48618
806	42910.86116
807	42908.68555
808	42904.7577
809	42892.8369
810	42888.82986
811	42879.31512
812	42870.50192
813	42863.78341
814	42853.2276
815	42843.21394
816	42836.87476
817	42830.54576
818	42822.29905
819	42812.5155
820	42810.01224
821	42805.92698
822	42804.34506
823	42794.54627
824	42777.67738
825	42758.04676
826	42743.87133
827	42731.06781
828	42727.66614
829	42727.4785
830	42727.22211
831	42726.52352
832	42724.03938
833	42715.79627
834	42711.23177
835	42704.75403
836	42700.76281
837	42697.6469
838	42697.49817
839	42697.38476
840	42697.19512
841	42690.53673
842	42690.51814
843	42687.34756
844	42687.33268
845	42687.31408
846	42687.30106
847	42677.401
848	42668.89214
849	42654.3558
850	42649.29521
851	42638.91343
852	42631.21622
853	42622.99055
854	42616.13429
855	42600.23457
856	42597.5418
857	42597.4598
858	42594.21893
859	42590.06264
860	42590.02909
861	42585.70836
862	42584.63463
863	42576.89031
864	42575.30362
865	42574.76103
866	42565.76355
867	42565.38496
868	42555.71209
869	42546.13218
870	42546.10046
871	42545.96053
872	42530.33321
873	42523.5815
874	42518.61176
875	42516.43475
876	42507.41558
877	42502.82123
878	42498.28616
879	42498.09564
880	42493.67962
881	42493.50775
882	42493.36391
883	42489.55087
884	42482.8263
885	42464.79982
886	42464.71009
887	42458.08443
888	42450.86681
889	42444.8487
890	42443.33375
891	42439.82859
892	42438.76988
893	42434.3215
894	42426.07075
895	42411.52419
896	42408.57047
897	42401.09917
898	42395.27622
899	42391.77832
900	42386.35114
901	42370.9591
902	42370.93662
903	42370.91788
904	42370.89915
905	42362.6248
906	42358.19091
907	42358.17217
908	42351.38177
909	42351.29367
910	42351.21869
911	42350.88879
912	42347.32724
913	42334.44692
914	42334.37754
915	42334.31191
916	42334.24815
917	42330.57081
918	42330.48454
919	42326.1842
920	42324.59373
921	42318.64208
922	42304.80917
923	42295.76365
924	42295.57221
925	42292.43396
926	42292.37202
927	42287.39951
928	42287.30565
929	42276.32236
930	42261.93464
931	42260.13512
932	42251.40695
933	42251.39568
934	42236.81715
935	42236.80588
936	42221.92149
937	42204.14095
938	42197.72646
939	42191.38437
940	42179.29018
941	42175.6972
942	42174.61491
943	42158.43381
944	42154.1404
945	42147.71265
946	42141.34796
947	42138.70122
948	42134.01203
949	42133.92725
950	42131.78877
951	42126.30359
952	42123.56545
953	42116.13218
954	42116.04736
955	42112.03804
956	42111.44613
957	42110.25286
958	42107.4967
959	42100.40942
960	42094.93525
961	42094.91639
962	42094.53734
963	42088.21931
964	42088.21365
965	42088.10802
966	42088.03824
967	42078.56126
968	42078.49712
969	42078.49335
970	42078.4292
971	42078.36883
972	42065.13063
973	42064.99664
974	42064.93625
975	42064.8702
976	42064.31915
977	42064.27197
978	42053.34558
979	42053.31349
980	42051.50316
981	42050.05711
982	42049.99103
983	42047.4858
984	42047.40462
985	42040.14104
986	42040.13726
987	42038.17341
988	42025.04344
989	42021.04244
990	42015.55414
991	42015.48046
992	42015.41433
993	42000.44203
994	41996.76381
995	41996.70711
996	41989.52362
997	41989.36292
998	41978.01613
999	41978.01235
1000	41974.1506
1001	41966.04961
1002	41955.09386
1003	41955.03331
1004	41954.54515
1005	41954.49027
1006	41948.59776
1007	41945.76096
1008	41933.79281
1009	41922.4556
1010	41917.52064
1011	41912.6817
1012	41908.81204
1013	41908.74763
1014	41908.22294
1015	41908.15475
1016	41901.93555
1017	41900.4616
1018	41899.62229
1019	41897.2748
1020	41888.66622
1021	41888.58284
1022	41888.43123
1023	41885.18098
1024	41880.48615
1025	41878.70436
1026	41878.55461
1027	41866.9806
1028	41866.95595
1029	41861.64088
1030	41854.69594
1031	41853.29809
1032	41849.76628
1033	41843.12861
1034	41836.08194
1035	41835.78403
1036	41834.32103
1037	41834.01742
1038	41829.65275
1039	41829.59582
1040	41829.54458
1041	41829.50283
1042	41826.17778
1043	41819.61609
1044	41819.46423
1045	41819.3959
1046	41812.60532
1047	41809.41943
1048	41809.37956
1049	41809.34728
1050	41809.3131
1051	41809.28462
1052	41804.63064
1053	41803.84448
1054	41791.90787
1055	41782.48912
1056	41777.06069
1057	41777.01129
1058	41764.96247
1059	41760.27313
1060	41758.96907
1061	41747.96849
1062	41741.2842
1063	41737.0601
1064	41735.30643
1065	41725.48489
1066	41716.82563
1067	41712.06428
1068	41703.75629
1069	41700.90474
1070	41686.05371
1071	41684.38359
1072	41675.84723
1073	41675.81675
1074	41670.20488
1075	41655.15424
1076	41642.38771
1077	41642.00073
1078	41636.02586
1079	41630.66223
1080	41625.32461
1081	41623.89999
1082	41612.81219
1083	41608.45485
1084	41604.63894
1085	41600.5498
1086	41600.4105
1087	41596.50415
1088	41594.81135
1089	41594.38385
1090	41584.40303
1091	41579.16066
1092	41579.02511
1093	41578.80555
1094	41574.56685
1095	41558.45583
1096	41548.95359
1097	41548.01356
1098	41548.0021
1099	41545.37297
1100	41538.56053
1101	41536.04357
1102	41536.03783
1103	41533.27798
1104	41533.1633
1105	41533.11169
1106	41531.46409
1107	41522.63055
1108	41516.149
1109	41508.14987
1110	41508.10589
1111	41503.30528
1112	41492.65208
1113	41492.61382
1114	41482.84007
1115	41477.11404
1116	41470.68089
1117	41465.27674
1118	41462.35326
1119	41455.82016
1120	41455.81824
1121	41455.7359
1122	41445.13751
1123	41445.13368
1124	41437.63043
1125	41430.45156
1126	41416.91234
1127	41416.91043
1128	41416.90851
1129	41408.53939
1130	41408.53747
1131	41408.39944
1132	41405.36075
1133	41405.27064
1134	41404.01292
1135	41398.5176
1136	41398.45049
1137	41398.44857
1138	41398.41022
1139	41398.40638
1140	41395.43024
1141	41395.43024
1142	41395.43024
1143	41395.42641
1144	41394.98917
1145	41384.00501
1146	41384.00309
1147	41384.00309
1148	41383.03438
1149	41379.23797
1150	41368.1364
1151	41364.72437
1152	41363.30804
1153	41358.19888
1154	41356.03372
1155	41354.16216
1156	41343.82766
1157	41343.78542
1158	41340.41938
1159	41339.5399
1160	41339.53798
1161	41339.5399
1162	41338.77178
1163	41324.60319
1164	41307.69901
1165	41307.66058
1166	41305.79835
1167	41296.25335
1168	41294.57131
1169	41285.74092
1170	41278.92987
1171	41271.42333
1172	41271.06172
1173	41264.57721
1174	41263.82501
1175	41263.78461
1176	41263.76345
1177	41255.56337
1178	41255.49218
1179	41255.08232
1180	41255.04576
1181	41248.36628
1182	41248.3047
1183	41242.23045
1184	41242.22852
1185	41230.62991
1186	41220.48591
1187	41211.81301
1188	41211.81108
1189	41205.58118
1190	41196.87624
1191	41196.50048
1192	41196.49856
1193	41195.09379
1194	41188.3564
1195	41182.92098
1196	41182.91905
1197	41182.91327
1198	41182.87665
1199	41182.87472
1200	41176.43223
1201	41176.42645
1202	41164.952
1203	41162.6359
1204	41162.59733
1205	41162.5954
1206	41158.07081
1207	41158.06888
1208	41147.90506
1209	41140.20482
1210	41140.20482
1211	41140.20482
1212	41140.20289
1213	41139.08371
1214	41134.97724
1215	41134.74952
1216	41134.74566
1217	41134.74759
1218	41134.74373
1219	41134.74373
1220	41128.37091
1221	41128.37091
1222	41125.92921
1223	41121.91602
1224	41121.91602
1225	41121.91409
1226	41121.91216
1227	41121.91409
1228	41115.23615
1229	41109.57286
1230	41109.57286
1231	41109.57286
1232	41103.46458
1233	41100.37631
1234	41100.37631
1235	41100.37631
1236	41100.37437
1237	41100.37437
1238	41100.37437
1239	41100.37437
1240	41100.37244
1241	41100.33961
1242	41100.33961
1243	41100.33768
1244	41100.33768
1245	41100.33575
1246	41100.33381
1247	41099.07062
1248	41091.64135
1249	41089.47374
1250	41084.48703
1251	41083.13254
1252	41074.40164
1253	41074.36879
1254	41074.36106
1255	41074.32627
1256	41074.3282
1257	41074.3224
1258	41074.20451
1259	41072.8922
1260	41072.8922
1261	41072.86514
1262	41066.83452
1263	41066.83452
1264	41066.81133
1265	41066.78427
1266	41061.27282
1267	41060.93642
1268	41060.93642
1269	41060.91129
1270	41053.92758
1271	41048.62134
1272	41041.91406
