iter	RMSE
481	46054.61738
482	46039.05971
483	46038.96833
484	46038.95971
485	46038.94592
486	46038.92695
487	46034.18188
488	46034.16636
489	46034.15602
490	46020.7889
491	46020.7751
492	46009.28466
493	46009.21737
494	46001.63945
495	46001.62909
496	45992.43452
497	45973.93799
498	45952.29201
499	45942.33599
500	45942.32217
501	45933.84499
502	45933.7966
503	45920.05109
504	45920.03726
505	45920.00788
506	45919.96812
507	45919.95429
508	45919.94392
509	45899.10086
510	45899.09048
511	45880.88331
512	45865.29959
513	45850.50695
514	45832.05879
515	45818.44388
516	45818.43002
517	45818.41443
518	45818.37112
519	45818.35726
520	45818.34686
521	45818.3382
522	45818.29835
523	45818.28623
524	45818.2741
525	45804.65683
526	45804.64469
527	45804.63256
528	45779.68506
529	45779.67465
530	45779.63478
531	45774.98421
532	45752.97346
533	45748.11891
534	45748.1085
535	45733.5626
536	45733.53309
537	45733.52441
538	45733.51574
539	45733.4897
540	45733.47929
541	45718.0311
542	45704.59758
543	45704.5889
544	45704.58022
545	45696.66863
546	45696.66169
547	45696.64084
548	45696.63389
549	45696.61652
550	45696.60784
551	45663.12081
552	45650.67269
553	45640.15
554	45629.19171
555	45629.18649
556	45629.18127
557	45629.16735
558	45617.79578
559	45605.34747
560	45589.24647
561	45589.21165
562	45589.18031
563	45563.03995
564	45553.53032
565	45553.49373
566	45541.13068
567	45541.12546
568	45526.26235
569	45501.76233
570	45489.11999
571	45483.36295
572	45483.35596
573	45469.98229
574	45455.78046
575	45442.66768
576	45430.31466
577	45413.91914
578	45407.32397
579	45407.29075
580	45407.28376
581	45399.80643
582	45399.80293
583	45399.75572
584	45396.4616
585	45386.53756
586	45370.55661
587	45370.55136
588	45369.23394
589	45369.16921
590	45360.33642
591	45348.09575
592	45327.8233
593	45316.22547
594	45316.21671
595	45316.2062
596	45303.87301
597	45303.866
598	45281.22481
599	45271.78925
600	45271.78223
601	45260.16828
602	45260.16302
603	45245.07078
604	45234.5906
605	45218.87368
606	45218.8649
607	45204.37873
608	45204.3682
609	45200.64012
610	45189.0641
611	45174.0465
612	45174.03772
613	45162.01723
614	45157.19056
615	45157.18001
616	45144.31809
617	45144.31106
618	45144.30051
619	45121.28019
620	45100.90227
621	45084.46442
622	45084.45738
623	45080.22637
624	45057.31777
625	45042.88009
626	45038.3861
627	45025.50082
628	45025.492
629	45014.27299
630	44996.93206
631	44986.30409
632	44986.29527
633	44955.56693
634	44955.54044
635	44947.89083
636	44937.53035
637	44924.28927
638	44924.26277
639	44917.22282
640	44907.19111
641	44892.61497
642	44892.59552
643	44884.61686
644	44872.47285
645	44872.47462
646	44872.44985
647	44855.34078
648	44840.99562
649	44840.96552
650	44829.48254
651	44829.479
652	44829.48077
653	44829.47369
654	44829.4489
655	44819.70393
656	44805.73888
657	44805.71585
658	44793.26692
659	44793.2616
660	44793.24034
661	44793.2297
662	44784.40917
663	44784.38612
664	44784.36485
665	44784.35776
666	44761.44316
667	44761.43606
668	44750.35129
669	44750.34597
670	44750.34419
671	44742.37387
672	44742.35968
673	44726.98623
674	44721.03878
675	44699.98474
676	44694.96432
677	44691.7781
678	44691.77454
679	44688.10673
680	44677.16544
681	44677.16722
682	44667.05849
683	44667.05671
684	44667.03539
685	44667.03183
686	44662.47869
687	44645.25892
688	44645.25714
689	44643.23378
690	44643.23022
691	44643.20711
692	44623.29395
693	44616.02148
694	44616.01614
695	44604.54465
696	44604.53041
697	44593.28382
698	44593.27848
699	44593.27135
700	44593.27314
701	44593.25355
702	44593.25355
703	44593.24999
704	44572.35464
705	44572.35107
706	44572.34573
707	44572.34217
708	44572.33861
709	44572.33683
710	44572.33327
711	44572.3297
712	44572.32614
713	44572.32436
714	44572.32258
715	44572.31902
716	44572.31902
717	44572.31724
718	44572.31368
719	44572.31189
720	44572.30833
721	44572.30477
722	44572.30477
723	44572.30121
724	44572.29943
725	44572.29765
726	44572.29587
727	44572.29231
728	44572.29052
729	44572.28874
730	44572.28696
731	44572.28696
732	44572.2834
733	44572.28162
734	44572.27984
735	44572.26915
736	44572.26559
737	44572.26381
738	44572.26381
739	44572.26203
740	44572.26203
741	44572.26203
742	44572.26203
743	44572.26203
744	44572.25847
745	44572.25847
746	44572.25847
747	44572.25669
748	44572.25669
749	44562.32901
750	44562.32901
751	44562.32723
752	44553.26678
753	44546.04346
754	44546.04346
755	44546.0399
756	44531.8197
757	44520.4745
758	44520.47271
759	44507.01481
760	44507.01303
761	44507.00411
762	44506.99519
763	44506.98984
764	44506.98093
765	44506.97914
766	44506.97379
767	44495.43138
768	44495.42602
769	44479.79948
770	44479.79413
771	44479.79413
772	44479.79056
773	44460.50228
774	44447.18338
775	44447.18338
776	44447.17087
777	44447.16195
778	44447.16016
779	44447.16016
780	44447.14944
781	44447.13873
782	44447.1423
783	44437.15987
784	44437.15987
785	44437.15273
786	44437.1438
787	44432.33664
788	44432.33307
789	44432.32771
790	44421.40919
791	44405.86028
792	44405.85849
793	44405.8567
794	44405.8567
795	44405.85134
796	44405.85134
797	44405.84777
798	44405.84955
799	44405.84598
800	44405.84777
801	44405.84777
802	44405.84419
803	44405.84419
804	44405.8424
805	44405.8424
806	44405.84419
807	44405.84062
808	44405.83168
809	44380.95459
810	44380.95459
811	44375.3221
812	44375.32031
813	44375.31852
814	44375.31673
815	44375.31673
816	44364.08002
817	44364.08002
818	44364.07644
819	44364.07823
820	44363.58261
821	44363.57903
822	44339.53039
823	44339.52681
824	44339.52681
825	44327.33553
826	44319.49869
827	44319.4969
828	44319.49869
829	44319.49332
830	44311.29502
831	44311.29502
832	44311.29323
833	44311.29144
834	44301.3232
835	44301.3214
836	44284.35913
837	44269.57254
838	44261.53896
839	44248.51716
840	44242.50539
841	44242.5018
842	44222.02946
843	44222.02587
844	44216.30851
845	44216.30492
846	44216.30671
847	44216.29953
848	44216.29594
849	44200.80417
850	44200.80417
851	44200.79879
852	44184.69258
853	44178.45652
854	44178.45292
855	44166.09857
856	44166.00871
857	44166.00691
858	44159.68912
859	44143.21547
860	44143.21187
861	44132.56176
862	44132.55637
863	44132.55097
864	44132.54738
865	44125.19942
866	44116.02401
867	44116.02221
868	44100.9164
869	44091.77913
870	44087.94258
871	44087.94078
872	44087.93718
873	44072.00765
874	44052.74985
875	44052.72822
876	44047.85208
877	44032.76435
878	44023.50656
879	44007.18936
880	43993.85591
881	43985.9001
882	43971.46265
883	43961.42999
884	43956.17533
885	43947.76116
886	43940.42386
887	43927.20386
888	43908.37608
889	43889.48234
890	43885.56298
891	43885.55755
892	43868.9683
893	43868.4309
894	43868.42728
895	43851.37177
896	43851.36634
897	43851.36091
898	43844.14687
899	43821.32208
900	43821.31302
901	43809.72766
902	43809.72403
903	43809.62619
904	43809.62257
905	43794.97294
906	43794.9675
907	43794.95844
908	43780.86596
909	43780.85871
910	43778.99666
911	43778.9894
912	43778.98215
913	43778.97852
914	43778.97127
915	43778.96402
916	43778.96039
917	43778.95677
918	43778.95314
919	43778.94951
920	43757.99365
921	43757.99002
922	43757.9882
923	43757.98458
924	43757.98276
925	43757.98095
926	43757.97913
927	43757.97732
928	43757.97369
929	43757.97188
930	43746.17014
931	43746.16652
932	43746.16289
933	43746.16107
934	43729.5026
935	43729.49897
936	43729.49897
937	43729.49715
938	43729.49534
939	43729.49352
940	43708.16526
941	43708.16526
942	43708.15981
943	43708.15799
944	43708.15618
945	43708.15436
946	43708.15073
947	43708.15073
948	43708.15073
949	43708.14891
950	43708.14528
951	43708.14346
952	43696.28649
953	43696.28468
954	43696.28286
955	43690.73106
956	43690.73106
957	43690.72743
958	43690.72561
959	43690.72198
960	43690.72198
961	43690.71834
962	43690.71834
963	43690.71471
964	43690.71289
965	43690.71108
966	43690.71108
967	43690.70926
968	43690.71108
969	43690.70926
970	43680.78657
971	43680.78657
972	43679.89067
973	43661.14168
974	43661.13986
975	43661.13986
976	43661.13622
977	43647.4461
978	43647.4461
979	43647.44428
980	43647.44246
981	43647.44246
982	43647.11147
983	43647.11511
984	43646.97508
985	43646.97508
986	43646.97508
987	43638.83052
988	43638.83052
989	43629.18167
990	43617.12306
991	43612.90804
992	43606.36813
993	43597.11266
994	43591.77949
995	43581.23869
996	43571.50604
997	43571.50786
998	43559.21826
999	43548.07719
1000	43539.58232
1001	43533.79539
1002	43530.84693
1003	43530.84511
1004	43530.84511
1005	43522.79554
1006	43509.58366
1007	43496.81851
1008	43496.69624
1009	43496.69624
1010	43488.56917
1011	43488.46513
1012	43488.46331
1013	43488.36657
1014	43488.36657
1015	43488.3684
1016	43483.31031
1017	43472.56793
1018	43472.26482
1019	43472.26117
1020	43472.25935
1021	43472.179
1022	43472.18083
1023	43472.179
1024	43472.179
1025	43464.79794
1026	43451.44785
1027	43451.33642
1028	43439.21566
1029	43439.14622
1030	43426.7168
1031	43417.58391
1032	43409.45117
1033	43409.45117
1034	43409.44751
1035	43402.52763
1036	43402.52581
1037	43395.1585
1038	43394.67011
1039	43394.60243
1040	43384.78766
1041	43376.3761
1042	43376.35231
1043	43376.34866
1044	43376.34683
1045	43376.34866
1046	43365.13864
1047	43364.91166
1048	43364.90983
1049	43346.09601
1050	43346.09052
1051	43337.88758
1052	43337.87293
1053	43337.87293
1054	43337.86927
1055	43337.8711
1056	43337.8711
1057	43327.32166
1058	43327.30517
1059	43327.307
1060	43327.25204
1061	43314.72454
1062	43314.72454
1063	43314.72454
1064	43314.71538
1065	43314.71355
1066	43314.71355
1067	43314.71355
1068	43314.71171
1069	43314.71171
1070	43314.71171
1071	43314.71171
1072	43314.70988
1073	43314.70988
1074	43309.69933
1075	43309.6975
1076	43309.69933
1077	43309.69933
1078	43309.69933
1079	43301.13204
1080	43295.2454
1081	43295.20139
1082	43295.20139
1083	43295.20139
1084	43295.19223
1085	43295.19406
1086	43274.12133
1087	43274.12133
1088	43258.80043
1089	43258.79859
1090	43258.79492
1091	43258.79492
1092	43258.79492
1093	43244.70026
1094	43240.64352
1095	43240.63802
1096	43240.63618
1097	43240.63618
1098	43240.17174
1099	43221.15487
1100	43200.10849
1101	43199.67485
1102	43199.67485
1103	43196.60619
1104	43196.60619
1105	43189.90584
1106	43182.69895
1107	43162.80713
1108	43154.94826
1109	43154.94642
1110	43154.94642
1111	43154.94459
1112	43154.94459
1113	43130.94531
1114	43130.94531
1115	43130.94715
1116	43130.94715
1117	43130.94715
1118	43130.60484
1119	43130.60484
1120	43130.60668
1121	43130.60484
1122	43130.60668
1123	43119.00326
1124	43119.00326
1125	43118.51542
1126	43106.01196
1127	43095.04843
1128	43095.04843
1129	43087.89752
1130	43085.52468
1131	43074.24819
1132	43074.24819
1133	43064.54841
1134	43062.45262
1135	43054.09055
1136	43052.90137
1137	43049.24697
1138	43038.72084
1139	43030.1863
1140	43030.1863
1141	43027.98183
1142	43021.60762
1143	43017.00026
1144	43016.99842
1145	43014.88924
1146	43010.20549
1147	42990.54774
1148	42984.61857
1149	42970.62424
1150	42962.22213
1151	42962.22398
1152	42949.95225
1153	42949.95225
1154	42949.94855
1155	42939.49975
1156	42939.49975
1157	42939.49975
1158	42939.49791
1159	42934.12927
1160	42928.6934
1161	42928.6934
1162	42928.6934
1163	42927.92603
1164	42927.92603
1165	42910.44861
1166	42896.82608
1167	42896.81128
1168	42896.81128
1169	42896.80017
1170	42896.77057
1171	42896.75946
1172	42891.32256
1173	42891.32071
1174	42875.92041
1175	42874.64298
1176	42868.85331
1177	42867.84416
1178	42863.1073
1179	42855.90473
1180	42855.85472
1181	42843.52843
1182	42843.48767
1183	42842.67432
1184	42834.0377
1185	42813.32015
1186	42807.39239
1187	42807.38497
1188	42807.37941
1189	42800.92598
1190	42792.47942
1191	42783.13508
1192	42776.30315
1193	42776.30686
1194	42776.30686
1195	42776.30501
1196	42776.30315
1197	42776.30501
1198	42776.30315
1199	42776.3013
1200	42763.84071
1201	42759.03479
1202	42750.82876
1203	42750.82876
1204	42750.21603
1205	42735.15495
1206	42727.49423
1207	42727.48122
1208	42724.4957
1209	42724.47712
1210	42724.46411
1211	42724.45483
1212	42722.11196
1213	42716.12694
1214	42712.77823
1215	42709.69875
1216	42703.42016
1217	42701.53901
1218	42701.52414
1219	42700.80474
1220	42700.41436
1221	42696.27245
1222	42687.25849
1223	42670.55867
1224	42670.55681
1225	42670.55681
1226	42666.99058
1227	42654.84978
1228	42654.84978
1229	42654.84978
1230	42644.31751
1231	42641.78409
1232	42626.85974
1233	42622.70509
1234	42619.70291
1235	42619.39002
1236	42610.36538
1237	42610.34862
1238	42604.43547
1239	42604.40007
1240	42604.40193
1241	42587.41054
1242	42580.55281
1243	42575.0345
1244	42574.87603
1245	42569.2563
1246	42555.82672
1247	42555.82672
1248	42549.18217
1249	42537.97622
1250	42529.67528
1251	42526.09537
1252	42517.0752
1253	42513.00131
1254	42512.18537
1255	42502.7906
1256	42502.53661
1257	42502.52354
1258	42494.6453
1259	42494.27918
1260	42494.27171
1261	42494.26424
1262	42494.2605
1263	42494.2605
1264	42494.25863
1265	42494.25676
1266	42490.98958
1267	42490.78222
1268	42487.48862
1269	42487.48675
1270	42487.47741
1271	42487.47741
1272	42487.47554
1273	42481.10431
1274	42471.56811
1275	42454.17579
1276	42454.14214
1277	42454.14027
1278	42448.05575
1279	42440.40307
1280	42440.40307
1281	42440.3881
1282	42432.85749
1283	42424.7736
1284	42424.7736
1285	42421.67696
1286	42411.53223
1287	42411.52848
1288	42411.52474
1289	42411.52474
1290	42411.52287
1291	42411.521
1292	42411.16539
1293	42411.15603
1294	42411.15416
1295	42411.15042
1296	42409.40978
1297	42404.41206
1298	42401.89988
1299	42398.68174
1300	42393.19219
1301	42384.21116
1302	42384.17183
1303	42383.40585
1304	42379.80609
1305	42379.08123
1306	42376.35213
1307	42366.9872
1308	42360.00759
1309	42359.30862
1310	42349.38137
1311	42349.34576
1312	42349.33639
1313	42341.78209
1314	42340.24482
1315	42340.23169
1316	42335.14706
1317	42335.01956
1318	42330.77814
1319	42330.72938
1320	42328.79604
1321	42328.78853
1322	42325.66236
1323	42320.21023
1324	42313.97515
1325	42309.38078
1326	42309.35076
1327	42306.23066
1328	42303.05591
1329	42294.65068
1330	42294.64317
1331	42291.83167
1332	42290.33951
1333	42287.6122
1334	42287.61032
1335	42284.88846
1336	42278.16377
1337	42263.82284
1338	42263.79842
1339	42256.47115
1340	42252.06967
1341	42252.06404
1342	42249.76637
1343	42240.79055
1344	42240.76424
1345	42240.70223
1346	42237.42483
1347	42229.14751
1348	42225.50265
1349	42215.74512
1350	42205.69947
1351	42200.63624
1352	42196.05399
1353	42188.82408
1354	42186.66785
1355	42182.85561
1356	42172.15276
1357	42164.53282
1358	42164.4387
1359	42164.16572
1360	42164.15254
1361	42159.98242
1362	42151.22288
1363	42149.26435
1364	42148.07412
1365	42148.07223
1366	42141.45568
1367	42138.64527
1368	42121.36047
1369	42114.24779
1370	42111.13585
1371	42111.13585
1372	42111.13585
1373	42110.89834
1374	42110.20279
1375	42108.37619
1376	42108.3743
1377	42108.36865
1378	42108.36299
1379	42104.49087
1380	42104.48898
1381	42104.4871
1382	42104.48521
1383	42104.48333
1384	42104.48521
1385	42104.47767
1386	42104.47579
1387	42104.47579
1388	42104.46259
1389	42104.46071
1390	42104.42489
1391	42092.98174
1392	42078.53996
1393	42069.84648
1394	42065.99157
1395	42065.98591
1396	42059.60368
1397	42056.67077
1398	42049.17527
1399	42042.5356
1400	42037.73596
1401	42037.30544
1402	42036.91079
1403	42036.08938
1404	42029.33244
1405	42017.48157
1406	42016.31217
1407	42012.21617
1408	42007.61337
1409	42007.61148
1410	42002.82297
1411	42002.82297
1412	42002.82297
1413	42002.82108
1414	42002.82108
1415	42002.82108
1416	42002.81919
1417	42002.81919
1418	42002.14452
1419	42002.14074
1420	42002.14074
1421	42001.09564
1422	42001.09564
1423	42001.09564
1424	41996.94902
1425	41996.94713
1426	41996.73166
1427	41996.72977
1428	41996.72788
1429	41996.72788
1430	41996.72788
1431	41996.09092
1432	41987.4333
1433	41982.97903
1434	41971.37984
1435	41968.36701
1436	41958.037
1437	41951.96379
1438	41949.21637
1439	41946.9778
1440	41946.96456
1441	41943.67177
1442	41935.97058
1443	41926.53
1444	41926.53
1445	41919.10969
1446	41911.88693
1447	41901.69455
1448	41901.62825
1449	41894.54268
1450	41893.0269
1451	41880.44566
1452	41865.43572
1453	41865.39211
1454	41865.37694
1455	41861.89761
1456	41857.94959
1457	41849.2558
1458	41849.21028
1459	41844.87219
1460	41844.50039
1461	41834.81907
1462	41822.34369
1463	41815.63953
1464	41806.43
1465	41799.77836
1466	41799.72139
1467	41793.08958
1468	41786.35983
1469	41779.48841
1470	41774.0676
1471	41767.76999
1472	41767.70538
1473	41767.66167
1474	41763.0072
1475	41761.22244
1476	41761.19393
1477	41761.15211
1478	41759.56116
1479	41749.24413
1480	41748.9114
1481	41745.07629
1482	41745.07629
1483	41738.92645
1484	41732.95259
1485	41730.17173
1486	41730.17173
1487	41730.16792
1488	41730.15841
1489	41730.11466
1490	41719.54301
1491	41713.00882
1492	41704.89579
1493	41704.89579
1494	41703.24178
1495	41690.40716
1496	41678.78178
1497	41668.49618
1498	41668.45618
1499	41663.63822
1500	41663.63631
1501	41657.15242
1502	41655.52891
1503	41655.46221
1504	41648.3786
1505	41648.33858
1506	41640.77148
1507	41640.69332
1508	41636.06851
1509	41632.92083
1510	41632.50519
1511	41623.92832
1512	41618.56926
1513	41616.65433
1514	41616.61809
1515	41611.58238
1516	41611.58048
1517	41609.11581
1518	41604.23374
1519	41602.90008
1520	41602.8562
1521	41602.81804
1522	41597.10133
1523	41597.0937
1524	41595.21403
1525	41592.49266
1526	41592.48694
1527	41585.27235
1528	41585.13682
1529	41585.13682
1530	41584.77988
1531	41584.75697
1532	41584.72261
1533	41581.2637
1534	41581.23125
1535	41581.19689
1536	41578.42496
1537	41578.40205
1538	41574.61804
1539	41574.59131
1540	41565.61292
1541	41563.61915
1542	41563.60005
1543	41563.57332
1544	41563.38234
1545	41558.8979
1546	41556.23528
1547	41556.23528
1548	41548.31707
1549	41544.6698
1550	41543.07437
1551	41537.80999
1552	41530.85157
1553	41528.5484
1554	41527.16835
1555	41527.13968
1556	41524.07932
1557	41517.91395
1558	41512.73051
1559	41504.54008
1560	41501.13187
1561	41499.16752
1562	41498.20731
1563	41498.09637
1564	41490.56309
1565	41483.4628
1566	41471.02146
1567	41470.99466
1568	41468.13689
1569	41458.59552
1570	41453.77231
1571	41453.34722
1572	41451.92254
1573	41448.96961
1574	41448.96961
1575	41448.9428
1576	41437.32247
1577	41425.36738
1578	41414.32694
1579	41410.44934
1580	41408.08006
1581	41408.0513
1582	41407.98229
1583	41393.8864
1584	41383.9654
1585	41381.92069
1586	41381.91301
1587	41377.01372
1588	41369.13029
1589	41369.12837
1590	41366.03905
1591	41361.38353
1592	41361.38161
1593	41361.37969
1594	41361.37969
1595	41361.37585
1596	41357.70058
1597	41353.43953
1598	41353.43569
1599	41353.43569
1600	41346.452
1601	41340.89569
1602	41335.60748
1603	41330.44727
1604	41325.26144
1605	41321.14305
1606	41321.1296
1607	41320.10954
1608	41320.09033
1609	41320.08841
1610	41320.00004
1611	41319.92128
1612	41313.40842
1613	41313.40266
1614	41313.40266
1615	41313.40074
1616	41313.40074
1617	41313.39882
1618	41313.39689
1619	41313.39497
1620	41312.36704
1621	41312.3632
1622	41306.48715
1623	41304.49625
1624	41304.49433
1625	41304.49241
1626	41298.08283
1627	41298.00402
1628	41295.41684
1629	41285.08573
1630	41283.80137
1631	41276.92897
1632	41276.91551
1633	41263.19229
1634	41257.44584
1635	41252.30279
1636	41237.68017
1637	41230.71345
1638	41229.7855
1639	41227.27682
1640	41223.23529
1641	41223.23529
1642	41213.18847
1643	41213.00357
1644	41212.93423
1645	41204.33553
1646	41204.29507
1647	41204.297
1648	41198.60977
1649	41198.58472
1650	41198.58087
1651	41190.56885
1652	41182.56685
1653	41165.03872
1654	41160.33347
1655	41157.11854
1656	41139.91144
1657	41130.63166
1658	41130.55832
1659	41124.39766
1660	41116.31906
1661	41110.64476
1662	41099.37106
1663	41099.02149
1664	41095.87903
1665	41091.00552
1666	41082.38709
