iter	RMSE
974	44602.12435
975	44602.12257
976	44602.12257
977	44602.12257
978	44602.1208
979	44602.12257
980	44602.1208
981	44602.11902
982	44602.1208
983	44602.1208
984	44602.11724
985	44602.11546
986	44602.11546
987	44602.11368
988	44602.11368
989	44602.1119
990	44602.1119
991	44602.1119
992	44602.10834
993	44602.11012
994	44602.11012
995	44602.10834
996	44602.10834
997	44602.11012
998	44602.1119
999	44602.10834
1000	44592.45787
1001	44581.53228
1002	44566.9191
1003	44559.0852
1004	44550.27176
1005	44533.44886
1006	44520.43705
1007	44519.98062
1008	44516.74264
1009	44516.73016
1010	44516.7159
1011	44503.20335
1012	44503.19443
1013	44503.19265
1014	44503.18908
1015	44495.70789
1016	44485.75242
1017	44474.7435
1018	44468.18932
1019	44463.40516
1020	44458.21519
1021	44451.30679
1022	44451.30679
1023	44439.84994
1024	44439.83208
1025	44433.21022
1026	44430.47688
1027	44430.46973
1028	44416.50026
1029	44407.39933
1030	44407.37967
1031	44407.36537
1032	44392.82002
1033	44381.89178
1034	44381.75228
1035	44381.37669
1036	44381.29084
1037	44356.36777
1038	44351.5107
1039	44350.69457
1040	44340.80679
1041	44340.48814
1042	44340.48635
1043	44340.45771
1044	44327.19586
1045	44314.66265
1046	44306.49034
1047	44297.67502
1048	44297.66964
1049	44288.58552
1050	44288.55326
1051	44283.42167
1052	44273.66229
1053	44257.87674
1054	44257.87315
1055	44257.86957
1056	44244.92921
1057	44244.92742
1058	44244.92203
1059	44244.92024
1060	44244.91665
1061	44244.79107
1062	44233.70782
1063	44209.67651
1064	44209.67472
1065	44205.70654
1066	44196.41313
1067	44171.21144
1068	44171.21144
1069	44171.20785
1070	44171.20426
1071	44163.65245
1072	44163.65065
1073	44163.65065
1074	44163.64705
1075	44163.64526
1076	44152.69445
1077	44144.36269
1078	44144.36089
1079	44133.51502
1080	44133.51502
1081	44133.51502
1082	44123.66492
1083	44109.77284
1084	44103.64497
1085	44103.62337
1086	44095.04652
1087	44090.47571
1088	44084.74849
1089	44075.23508
1090	44072.84875
1091	44072.83615
1092	44066.3789
1093	44066.22219
1094	44048.35666
1095	44041.51554
1096	44032.01622
1097	44032.01262
1098	44032.00901
1099	44030.1053
1100	44005.89065
1101	44005.87442
1102	44005.86359
1103	44005.85458
1104	44005.80768
1105	44005.80587
1106	43997.7548
1107	43997.753
1108	43997.37774
1109	43996.83649
1110	43989.42978
1111	43974.54042
1112	43965.1819
1113	43956.26382
1114	43945.9983
1115	43942.2881
1116	43933.60929
1117	43933.60387
1118	43918.37748
1119	43901.14248
1120	43899.58569
1121	43885.70044
1122	43876.29403
1123	43876.03895
1124	43876.02266
1125	43875.83632
1126	43869.83138
1127	43869.80605
1128	43869.79158
1129	43869.77348
1130	43844.34783
1131	43844.34602
1132	43844.3424
1133	43844.11066
1134	43836.51156
1135	43836.50794
1136	43824.54442
1137	43824.33069
1138	43816.65207
1139	43811.11734
1140	43801.69672
1141	43798.43283
1142	43798.42739
1143	43789.75451
1144	43789.73457
1145	43779.91953
1146	43773.69834
1147	43766.93217
1148	43766.92855
1149	43766.92492
1150	43766.92311
1151	43766.48783
1152	43766.4842
1153	43764.6433
1154	43754.16047
1155	43754.13508
1156	43753.93007
1157	43753.91012
1158	43746.13204
1159	43730.28312
1160	43724.50327
1161	43710.83663
1162	43710.64413
1163	43703.73017
1164	43701.25453
1165	43698.67885
1166	43678.05339
1167	43678.04794
1168	43678.04612
1169	43677.88256
1170	43671.65774
1171	43671.65228
1172	43671.03793
1173	43670.89979
1174	43657.62182
1175	43645.69475
1176	43643.75235
1177	43642.91208
1178	43642.74293
1179	43631.30118
1180	43629.58193
1181	43628.54125
1182	43628.52851
1183	43616.99021
1184	43616.98839
1185	43604.12908
1186	43599.72529
1187	43599.61423
1188	43595.83632
1189	43592.03077
1190	43591.86507
1191	43589.07897
1192	43585.19816
1193	43576.79797
1194	43575.88718
1195	43575.88718
1196	43565.22228
1197	43554.9703
1198	43550.83128
1199	43550.82399
1200	43548.10088
1201	43547.94595
1202	43543.79533
1203	43539.64431
1204	43539.57503
1205	43535.65517
1206	43534.03972
1207	43534.03972
1208	43534.03972
1209	43522.68793
1210	43522.42895
1211	43513.60802
1212	43504.21604
1213	43504.20874
1214	43504.07007
1215	43503.50627
1216	43503.3603
1217	43503.35482
1218	43492.20309
1219	43492.11914
1220	43492.12096
1221	43492.11184
1222	43492.10636
1223	43492.09906
1224	43492.08993
1225	43491.96583
1226	43491.83442
1227	43491.82894
1228	43491.71396
1229	43491.70849
1230	43481.96492
1231	43466.42327
1232	43461.1252
1233	43461.05032
1234	43447.92015
1235	43447.91467
1236	43438.55964
1237	43438.55416
1238	43436.71581
1239	43424.33139
1240	43409.39631
1241	43401.78877
1242	43397.94791
1243	43391.73232
1244	43391.66646
1245	43387.93814
1246	43382.94154
1247	43375.69901
1248	43373.31446
1249	43364.99586
1250	43364.99769
1251	43356.8441
1252	43345.521
1253	43345.4276
1254	43340.83269
1255	43340.80888
1256	43330.78774
1257	43330.72179
1258	43330.71996
1259	43325.15247
1260	43325.0975
1261	43324.98757
1262	43317.65656
1263	43317.65473
1264	43313.19798
1265	43313.19615
1266	43302.51055
1267	43294.0445
1268	43291.97266
1269	43288.8812
1270	43278.52707
1271	43269.72247
1272	43269.25467
1273	43269.24733
1274	43264.07557
1275	43264.07373
1276	43264.06639
1277	43264.06272
1278	43264.05722
1279	43264.02236
1280	43259.7289
1281	43250.36804
1282	43249.84865
1283	43242.03681
1284	43239.11251
1285	43239.10884
1286	43232.32143
1287	43217.02796
1288	43212.49103
1289	43207.00016
1290	43200.55498
1291	43199.6528
1292	43186.06084
1293	43186.059
1294	43179.42503
1295	43176.00563
1296	43167.19114
1297	43167.18746
1298	43167.18378
1299	43163.23746
1300	43149.61931
1301	43146.05037
1302	43125.12379
1303	43118.91673
1304	43108.19586
1305	43108.19034
1306	43108.18482
1307	43108.18113
1308	43095.55864
1309	43095.5568
1310	43095.53838
1311	43089.80418
1312	43089.8005
1313	43089.79497
1314	43089.7876
1315	43089.75813
1316	43089.75444
1317	43080.34928
1318	43080.3456
1319	43080.31427
1320	43066.45242
1321	43066.44873
1322	43066.44689
1323	43062.3623
1324	43062.35677
1325	43062.35308
1326	43062.2388
1327	43062.20746
1328	43056.26603
1329	43056.26234
1330	43038.58989
1331	43038.58805
1332	43038.58436
1333	43038.57883
1334	43037.92777
1335	43037.92224
1336	43037.92224
1337	43023.90282
1338	43023.87145
1339	43016.18465
1340	43016.15697
1341	43005.25359
1342	43005.23329
1343	43005.2296
1344	43005.22406
1345	43005.22037
1346	42997.1204
1347	42985.85396
1348	42985.84842
1349	42976.11761
1350	42976.11391
1351	42976.11207
1352	42976.10653
1353	42976.10653
1354	42976.10283
1355	42973.5391
1356	42960.12874
1357	42960.10287
1358	42960.10102
1359	42957.88372
1360	42957.88372
1361	42957.88003
1362	42957.88003
1363	42957.88003
1364	42957.87448
1365	42957.87264
1366	42957.87079
1367	42957.86894
1368	42957.84862
1369	42957.84307
1370	42948.66038
1371	42941.51097
1372	42941.49249
1373	42927.4841
1374	42921.07647
1375	42921.07277
1376	42921.05613
1377	42906.29182
1378	42906.27332
1379	42901.14291
1380	42898.15652
1381	42893.90601
1382	42883.04004
1383	42883.03818
1384	42873.22294
1385	42873.22294
1386	42872.98781
1387	42872.33239
1388	42872.31572
1389	42871.02337
1390	42871.00115
1391	42852.92259
1392	42845.62752
1393	42840.94565
1394	42832.81276
1395	42832.81091
1396	42832.80905
1397	42832.8072
1398	42832.79238
1399	42829.0154
1400	42829.01355
1401	42829.01169
1402	42824.3762
1403	42824.37434
1404	42817.65282
1405	42817.65096
1406	42817.64911
1407	42817.64726
1408	42813.17925
1409	42813.17739
1410	42813.17739
1411	42810.95805
1412	42810.95805
1413	42810.95434
1414	42794.47158
1415	42789.82307
1416	42781.77323
1417	42780.62287
1418	42780.61916
1419	42780.55793
1420	42776.74108
1421	42772.33747
1422	42762.4764
1423	42762.47454
1424	42752.76344
1425	42744.61749
1426	42744.29437
1427	42744.00281
1428	42740.71201
1429	42739.22809
1430	42732.22382
1431	42730.46468
1432	42729.45969
1433	42722.08037
1434	42714.71278
1435	42707.60413
1436	42699.86226
1437	42692.34023
1438	42692.23425
1439	42685.75784
1440	42685.53283
1441	42676.53706
1442	42665.98782
1443	42664.51247
1444	42649.91991
1445	42649.82127
1446	42642.87678
1447	42632.65993
1448	42632.62642
1449	42631.81276
1450	42631.80531
1451	42631.19832
1452	42631.11639
1453	42631.10709
1454	42631.03633
1455	42621.06621
1456	42620.77754
1457	42620.71422
1458	42620.29517
1459	42620.23371
1460	42620.18901
1461	42605.63344
1462	42605.4788
1463	42595.77291
1464	42592.63465
1465	42584.55872
1466	42576.21466
1467	42575.9928
1468	42575.9406
1469	42568.45075
1470	42566.36224
1471	42560.55115
1472	42560.42992
1473	42560.27698
1474	42560.27885
1475	42554.98735
1476	42548.91912
1477	42548.6225
1478	42548.58519
1479	42548.54787
1480	42548.51243
1481	42548.31654
1482	42548.17103
1483	42543.96578
1484	42542.3164
1485	42534.63029
1486	42534.51832
1487	42534.48286
1488	42529.58383
1489	42529.55023
1490	42529.53157
1491	42529.49984
1492	42529.47184
1493	42519.0952
1494	42518.84877
1495	42507.72447
1496	42498.26521
1497	42494.3539
1498	42492.05252
1499	42491.94978
1500	42491.85637
1501	42487.24948
1502	42487.01221
1503	42480.74742
1504	42480.29897
1505	42480.06166
1506	42480.02989
1507	42477.45678
1508	42475.0573
1509	42469.6393
1510	42469.6094
1511	42469.60753
1512	42457.63276
1513	42451.71891
1514	42450.6774
1515	42450.19684
1516	42438.17919
1517	42436.4621
1518	42425.92426
1519	42419.83196
1520	42406.88104
1521	42406.83799
1522	42406.49732
1523	42401.14919
1524	42401.05558
1525	42400.96573
1526	42398.72667
1527	42398.44398
1528	42398.00588
1529	42397.97031
1530	42397.25513
1531	42397.11284
1532	42394.76124
1533	42394.7369
1534	42392.69787
1535	42387.75624
1536	42387.75249
1537	42369.57827
1538	42369.55579
1539	42368.27245
1540	42356.15659
1541	42356.12661
1542	42356.10412
1543	42349.63441
1544	42338.36815
1545	42338.3494
1546	42331.50007
1547	42331.4832
1548	42331.44382
1549	42331.37631
1550	42327.83027
1551	42324.38895
1552	42319.81634
1553	42319.80134
1554	42319.79571
1555	42319.79384
1556	42314.50978
1557	42314.49477
1558	42303.50249
1559	42303.45371
1560	42303.38616
1561	42303.32799
1562	42294.77642
1563	42294.72012
1564	42294.72012
1565	42294.6657
1566	42294.66382
1567	42290.90448
1568	42290.90448
1569	42290.89322
1570	42290.84629
1571	42290.41459
1572	42290.40333
1573	42290.21939
1574	42290.21376
1575	42280.74526
1576	42269.65031
1577	42269.64092
1578	42262.47807
1579	42262.43863
1580	42262.43111
1581	42259.08027
1582	42259.08027
1583	42259.07275
1584	42255.18626
1585	42255.17687
1586	42250.21163
1587	42249.85467
1588	42249.84904
1589	42249.51461
1590	42249.51086
1591	42249.50898
1592	42249.5071
1593	42249.50898
1594	42245.8189
1595	42245.51075
1596	42240.82062
1597	42240.81874
1598	42240.81874
1599	42240.81686
1600	42236.54718
1601	42236.5453
1602	42227.50276
1603	42227.49712
1604	42227.4614
1605	42222.59819
1606	42222.59255
1607	42222.55683
1608	42222.54743
1609	42217.14027
1610	42215.24308
1611	42208.07476
1612	42196.40765
1613	42196.40577
1614	42182.24027
1615	42182.20828
1616	42166.46241
1617	42166.453
1618	42166.41911
1619	42166.41158
1620	42166.2158
1621	42166.09721
1622	42166.06332
1623	42166.06332
1624	42163.0964
1625	42157.38224
1626	42154.40529
1627	42154.10778
1628	42154.10213
1629	42153.43553
1630	42153.15119
1631	42152.87061
1632	42152.84424
1633	42150.90462
1634	42144.80835
1635	42134.82491
1636	42134.82302
1637	42134.82114
1638	42134.54421
1639	42134.28423
1640	42134.27669
1641	42130.30332
1642	42130.09984
1643	42129.20865
1644	42129.21054
1645	42129.02777
1646	42129.02024
1647	42129.01835
1648	42128.85632
1649	42128.85632
1650	42128.69805
1651	42128.69428
1652	42128.69239
1653	42124.71285
1654	42124.71096
1655	42124.70531
1656	42121.48107
1657	42121.30016
1658	42109.61843
1659	42104.88488
1660	42104.883
1661	42104.88677
1662	42104.76611
1663	42104.4871
1664	42102.26999
1665	42102.08145
