iter	RMSE
804	36698.30467
805	36681.5567
806	36668.98282
807	36656.61278
808	36646.14018
809	36634.90122
810	36621.07787
811	36611.62361
812	36601.73111
813	36594.51745
814	36581.94016
815	36575.34769
816	36568.04283
817	36555.189
818	36544.35485
819	36532.71666
820	36520.07945
821	36506.87672
822	36492.31811
823	36481.67895
824	36472.51613
825	36462.03114
826	36448.17028
827	36441.2393
828	36431.46778
829	36418.36485
830	36401.63698
831	36390.64129
832	36379.65786
833	36372.31554
834	36359.71784
835	36347.64252
836	36334.67088
837	36324.07628
838	36308.25784
839	36299.67144
840	36285.02737
841	36272.00561
842	36267.60904
843	36258.75874
844	36249.11537
845	36241.98556
846	36231.70038
847	36223.94968
848	36218.20368
849	36208.35711
850	36201.68183
851	36194.26721
852	36183.71253
853	36174.93394
854	36162.56142
855	36154.31687
856	36143.27113
857	36135.26398
858	36127.80686
859	36115.81713
860	36108.42857
861	36091.13733
862	36079.34203
863	36064.99684
864	36055.72428
865	36048.00304
866	36036.92006
867	36028.5072
868	36022.19757
869	36011.68192
870	36001.49826
871	35995.26268
872	35985.74498
873	35972.73569
874	35966.8555
875	35953.46123
876	35946.38456
877	35929.46223
878	35923.26958
879	35910.24742
880	35901.81879
881	35886.0818
882	35873.66283
883	35866.41167
884	35859.39873
885	35853.0993
886	35842.79743
887	35828.88071
888	35817.50244
889	35813.47331
890	35807.44008
891	35791.89398
892	35782.91577
893	35774.02727
894	35768.34728
895	35760.59608
896	35748.13985
897	35731.72131
898	35726.1255
899	35709.3262
900	35693.22726
901	35679.82304
902	35662.23583
903	35651.20538
904	35642.68905
905	35631.96887
906	35617.32093
907	35605.20315
908	35598.71058
909	35591.14926
910	35577.8113
911	35565.79382
912	35560.03235
913	35541.82382
914	35520.52806
915	35506.05011
916	35498.70112
917	35491.02477
918	35478.81347
919	35470.88772
920	35458.17033
921	35453.07274
922	35437.63872
923	35426.92219
924	35417.62344
925	35406.36267
926	35401.92272
927	35393.51493
928	35382.81263
929	35374.55487
930	35362.80771
931	35353.94438
932	35342.79602
933	35332.99158
934	35321.55668
935	35309.44636
936	35299.05675
937	35288.55094
938	35280.09484
939	35268.47898
940	35253.062
941	35244.93711
942	35234.93555
943	35221.19931
944	35204.39086
945	35196.55544
946	35181.94993
947	35172.29833
948	35160.19265
949	35145.27606
950	35137.55066
951	35129.64922
952	35120.56599
953	35111.59668
954	35106.53935
955	35094.74699
956	35081.51448
957	35072.98977
958	35060.52197
959	35043.74742
960	35034.18432
961	35030.03945
962	35021.19969
963	35007.73972
964	35000.69439
965	34994.7376
966	34980.66044
967	34968.05721
968	34958.5527
969	34951.4446
970	34932.28085
971	34922.99087
972	34909.89266
973	34898.84195
974	34892.582
975	34879.64003
976	34872.6807
977	34864.57957
978	34855.77878
979	34842.94058
980	34830.16573
981	34819.9539
982	34813.42351
983	34798.35956
984	34791.76598
985	34786.95803
986	34777.2018
987	34765.12699
988	34755.11434
989	34745.91344
990	34740.74316
991	34734.16763
992	34716.06623
993	34705.93552
994	34700.19295
995	34693.90763
996	34687.70844
997	34676.44815
998	34662.20122
999	34647.53519
