iter	Passed	Remaining
247	3961	27983
248	3973	27944
249	3994	27958
250	4011	27955
251	4026	27930
252	4044	27925
253	4061	27920
254	4075	27886
255	4091	27873
256	4106	27852
257	4121	27827
258	4135	27796
259	4146	27746
260	4160	27722
261	4171	27670
262	4182	27620
263	4191	27562
264	4207	27547
265	4216	27487
266	4233	27478
267	4249	27466
268	4259	27410
269	4274	27388
270	4292	27386
271	4309	27376
272	4324	27353
273	4335	27307
274	4350	27289
275	4367	27278
276	4382	27262
277	4399	27253
278	4415	27237
279	4441	27283
280	4459	27282
281	4474	27258
282	4489	27237
283	4498	27178
284	4521	27210
285	4535	27179
286	4549	27152
287	4575	27197
288	4592	27190
289	4601	27135
290	4617	27115
291	4632	27098
292	4645	27063
293	4663	27060
294	4678	27040
295	4697	27040
296	4706	26985
297	4721	26963
298	4735	26941
299	4749	26916
300	4761	26873
301	4771	26828
302	4785	26803
303	4796	26757
304	4806	26713
305	4824	26707
306	4840	26693
307	4854	26667
308	4868	26644
309	4887	26645
310	4902	26626
311	4916	26600
312	4931	26581
313	4946	26560
314	4961	26538
315	4976	26517
316	4991	26500
317	5001	26452
318	5015	26430
319	5032	26419
320	5049	26411
321	5060	26369
322	5069	26321
323	5083	26294
324	5099	26279
325	5113	26258
326	5128	26238
327	5149	26252
328	5164	26233
329	5176	26195
330	5192	26180
331	5207	26160
332	5221	26139
333	5235	26113
334	5249	26091
335	5272	26109
336	5285	26081
337	5300	26063
338	5312	26027
339	5327	26008
340	5341	25988
341	5358	25978
342	5369	25939
343	5380	25899
344	5395	25880
345	5410	25864
346	5428	25860
347	5442	25837
348	5458	25822
349	5477	25820
350	5494	25810
351	5509	25794
352	5524	25777
353	5540	25763
354	5553	25733
355	5570	25722
356	5588	25718
357	5598	25678
358	5611	25651
359	5622	25615
360	5633	25578
361	5647	25554
362	5662	25536
363	5681	25535
364	5696	25518
365	5712	25502
366	5726	25478
367	5740	25458
368	5752	25424
369	5768	25410
370	5785	25403
371	5799	25382
372	5818	25381
373	5833	25361
374	5846	25335
375	5872	25365
376	5887	25347
377	5898	25309
378	5914	25296
379	5927	25271
380	5943	25253
381	5953	25216
382	5963	25177
383	5974	25144
384	5995	25151
385	6010	25131
386	6027	25121
387	6045	25115
388	6058	25090
389	6073	25072
390	6100	25103
391	6116	25088
392	6130	25067
393	6140	25028
394	6151	24996
395	6168	24986
396	6186	24980
397	6203	24969
398	6221	24965
399	6240	24963
400	6259	24958
401	6274	24943
402	6292	24936
403	6311	24933
404	6329	24926
405	6345	24913
406	6363	24905
407	6378	24890
408	6395	24878
409	6413	24873
410	6441	24903
411	6456	24887
412	6467	24852
413	6492	24873
414	6507	24854
415	6526	24850
416	6540	24829
417	6549	24789
418	6564	24770
419	6581	24759
420	6599	24752
421	6615	24735
422	6630	24718
423	6643	24695
424	6657	24673
425	6668	24637
426	6682	24618
427	6694	24586
428	6708	24568
429	6722	24546
430	6733	24513
431	6748	24495
432	6763	24475
433	6773	24441
434	6788	24423
435	6805	24413
436	6818	24388
437	6832	24366
438	6846	24344
439	6864	24338
440	6882	24329
441	6897	24311
442	6911	24292
443	6926	24272
444	6940	24251
445	6956	24239
446	6972	24224
447	6986	24203
448	7000	24182
449	7019	24177
450	7037	24171
451	7056	24167
452	7074	24160
453	7089	24143
454	7104	24123
455	7119	24106
456	7134	24088
457	7144	24052
458	7162	24047
459	7177	24028
460	7201	24040
461	7221	24040
462	7231	24005
463	7246	23987
464	7264	23979
465	7277	23955
466	7288	23925
467	7309	23929
468	7320	23897
469	7330	23861
470	7344	23843
471	7357	23817
472	7374	23807
473	7389	23788
474	7399	23755
475	7420	23758
476	7436	23744
477	7447	23712
478	7458	23682
479	7473	23666
480	7491	23657
481	7507	23642
482	7524	23632
483	7535	23601
484	7544	23565
485	7556	23539
486	7566	23508
487	7580	23487
488	7591	23457
489	7612	23457
490	7626	23439
491	7640	23418
492	7658	23409
493	7668	23378
494	7683	23360
495	7699	23345
496	7712	23324
497	7727	23306
498	7744	23295
499	7764	23294
500	7774	23262
501	7792	23253
502	7815	23260
503	7830	23241
504	7843	23219
505	7856	23197
506	7871	23179
507	7886	23161
508	7897	23134
509	7914	23121
510	7925	23095
511	7947	23096
512	7966	23091
513	7990	23100
514	8006	23085
515	8019	23065
516	8030	23035
517	8040	23003
518	8050	22973
519	8061	22945
520	8071	22914
521	8083	22888
522	8096	22864
523	8105	22832
524	8128	22837
525	8142	22816
526	8153	22788
527	8163	22760
528	8177	22740
529	8187	22709
530	8200	22687
531	8215	22668
532	8234	22663
533	8248	22645
534	8259	22617
535	8277	22609
536	8286	22576
537	8296	22546
538	8306	22515
539	8318	22491
540	8330	22467
541	8346	22453
542	8365	22447
543	8380	22431
544	8392	22404
545	8407	22390
546	8420	22366
547	8432	22342
548	8442	22312
549	8451	22282
550	8462	22254
551	8477	22238
552	8492	22220
553	8506	22203
554	8531	22213
555	8542	22187
556	8552	22156
557	8563	22130
558	8578	22114
559	8592	22096
560	8608	22080
561	8620	22056
562	8631	22030
563	8647	22018
564	8666	22011
565	8677	21984
566	8691	21967
567	8701	21936
568	8716	21921
569	8731	21904
570	8747	21890
571	8761	21873
572	8772	21847
573	8788	21833
574	8805	21821
575	8818	21801
576	8847	21820
577	8865	21810
578	8880	21794
579	8893	21774
580	8904	21748
581	8919	21731
582	8935	21716
583	8945	21688
584	8959	21672
585	8974	21654
586	8988	21637
587	8999	21611
588	9012	21590
589	9027	21575
590	9046	21566
591	9061	21551
592	9077	21538
593	9104	21549
594	9114	21522
595	9127	21501
596	9142	21484
597	9158	21472
598	9174	21457
599	9189	21442
600	9204	21426
601	9221	21413
602	9229	21383
603	9245	21367
604	9264	21362
605	9277	21341
606	9293	21326
607	9309	21313
608	9320	21289
609	9339	21282
610	9355	21268
611	9370	21252
612	9382	21228
613	9398	21215
614	9413	21200
615	9423	21173
616	9445	21171
617	9457	21148
618	9470	21127
619	9488	21120
620	9505	21108
621	9522	21096
622	9537	21080
623	9554	21069
624	9569	21052
625	9584	21035
626	9598	21019
627	9615	21007
628	9634	20999
629	9651	20987
630	9667	20973
631	9682	20957
632	9691	20929
633	9706	20913
634	9718	20890
635	9733	20875
636	9748	20859
637	9764	20845
638	9783	20838
639	9799	20824
640	9815	20809
641	9832	20797
642	9853	20794
643	9869	20781
644	9887	20771
645	9898	20746
646	9912	20727
647	9928	20714
648	9947	20708
649	9959	20684
650	9972	20665
651	9983	20641
652	9996	20619
653	10008	20599
654	10022	20580
655	10036	20563
656	10051	20545
657	10062	20523
658	10078	20509
659	10089	20485
660	10100	20460
661	10110	20435
662	10124	20417
663	10135	20393
664	10149	20375
665	10164	20359
666	10184	20352
667	10199	20337
668	10219	20331
669	10231	20310
670	10243	20288
671	10257	20270
672	10266	20242
673	10280	20225
674	10296	20210
675	10312	20198
676	10327	20181
677	10345	20172
678	10361	20157
679	10379	20147
680	10398	20141
681	10408	20115
682	10423	20099
683	10432	20071
684	10444	20051
685	10454	20025
686	10467	20005
687	10483	19991
688	10492	19965
689	10508	19951
690	10521	19931
691	10531	19905
692	10545	19889
693	10559	19871
694	10570	19848
695	10589	19840
696	10599	19815
697	10613	19797
698	10624	19775
699	10638	19756
700	10647	19729
701	10659	19708
702	10669	19684
703	10684	19669
704	10699	19654
705	10714	19638
706	10730	19623
707	10740	19600
708	10752	19578
709	10762	19554
710	10775	19535
711	10785	19511
712	10795	19485
713	10805	19462
714	10823	19452
715	10834	19428
716	10842	19401
717	10852	19377
718	10862	19352
719	10874	19332
720	10885	19309
721	10894	19283
722	10904	19260
723	10915	19237
724	10929	19221
725	10939	19197
726	10950	19174
727	10960	19150
728	10981	19145
729	11000	19138
730	11010	19113
731	11021	19092
732	11032	19069
733	11043	19047
734	11060	19036
735	11073	19018
736	11083	18994
737	11094	18971
738	11105	18949
739	11114	18925
740	11124	18901
741	11135	18879
742	11144	18854
743	11155	18832
744	11166	18811
745	11176	18786
746	11186	18764
747	11197	18742
748	11206	18717
749	11221	18702
750	11232	18680
751	11242	18657
752	11256	18640
753	11277	18636
754	11291	18619
755	11303	18599
756	11318	18585
757	11336	18575
758	11350	18559
759	11365	18543
760	11374	18519
761	11389	18503
762	11403	18487
763	11419	18474
764	11431	18454
765	11441	18431
766	11452	18410
767	11466	18394
768	11477	18372
769	11490	18354
770	11501	18333
771	11511	18311
772	11521	18289
773	11548	18292
774	11561	18274
775	11580	18266
776	11590	18244
777	11601	18222
778	11613	18202
779	11627	18187
780	11637	18164
781	11648	18143
782	11658	18121
783	11673	18105
784	11683	18084
785	11695	18064
786	11706	18042
787	11720	18026
788	11733	18009
789	11749	17995
790	11763	17980
791	11778	17965
792	11792	17948
793	11802	17926
794	11812	17905
795	11823	17883
796	11839	17871
797	11849	17848
798	11863	17831
799	11875	17813
800	11885	17791
801	11898	17773
802	11910	17754
803	11919	17731
804	11932	17712
805	11945	17695
806	11964	17687
807	11979	17672
808	11996	17660
809	12012	17647
810	12025	17629
811	12044	17621
812	12058	17606
813	12071	17588
814	12079	17564
815	12089	17542
816	12104	17527
817	12113	17503
818	12131	17493
819	12153	17489
820	12167	17472
821	12183	17460
822	12199	17447
823	12211	17427
824	12221	17406
825	12236	17391
826	12250	17375
827	12261	17355
828	12272	17336
829	12281	17312
830	12297	17299
831	12309	17281
832	12329	17272
833	12342	17256
834	12359	17244
835	12370	17224
836	12386	17210
837	12404	17201
838	12424	17193
839	12440	17180
840	12456	17166
841	12467	17146
842	12485	17136
843	12496	17115
844	12521	17115
845	12531	17093
846	12544	17077
847	12556	17057
848	12567	17038
849	12583	17024
850	12594	17004
851	12604	16984
852	12620	16969
853	12635	16956
854	12645	16934
855	12659	16919
856	12672	16901
857	12683	16881
858	12697	16866
859	12712	16851
860	12727	16837
861	12746	16828
862	12757	16808
863	12768	16787
864	12778	16766
865	12795	16755
866	12811	16741
867	12822	16722
868	12839	16710
869	12855	16696
870	12876	16690
871	12887	16670
872	12897	16649
873	12912	16635
874	12927	16620
875	12939	16603
876	12954	16587
877	12968	16572
878	12982	16557
879	12998	16543
880	13012	16528
881	13031	16518
882	13045	16502
883	13080	16513
884	13094	16497
885	13114	16489
886	13128	16473
887	13143	16459
888	13159	16446
889	13179	16437
890	13202	16432
891	13211	16410
892	13225	16394
893	13243	16384
894	13254	16363
895	13271	16352
896	13284	16335
897	13296	16317
898	13311	16303
899	13332	16295
900	13342	16274
901	13357	16260
902	13432	16318
903	13443	16298
904	13454	16279
905	13467	16262
906	13478	16242
907	13490	16224
908	13517	16224
909	13527	16203
910	13543	16189
911	13553	16169
912	13567	16153
913	13581	16137
914	13591	16116
915	13603	16098
916	13614	16078
917	13625	16060
918	13635	16039
919	13645	16018
920	13658	16001
921	13668	15981
922	13678	15960
923	13687	15939
924	13697	15918
925	13706	15897
926	13717	15877
927	13727	15857
928	13737	15837
929	13747	15817
930	13762	15802
931	13779	15790
932	13789	15769
933	13798	15748
934	13812	15733
935	13824	15714
936	13834	15694
937	13844	15674
938	13853	15653
939	13863	15633
940	13878	15618
941	13890	15600
942	13902	15582
943	13916	15568
944	13929	15550
945	13940	15531
946	13952	15513
947	13961	15493
948	13972	15474
949	13981	15453
950	13992	15434
951	14004	15416
952	14021	15404
953	14032	15386
954	14046	15370
955	14070	15365
956	14080	15346
957	14091	15327
958	14103	15309
959	14112	15288
960	14124	15270
961	14134	15251
962	14144	15231
963	14156	15213
964	14176	15204
965	14191	15190
966	14206	15176
967	14221	15161
968	14233	15144
969	14243	15124
970	14258	15110
971	14272	15095
972	14286	15079
973	14301	15065
974	14311	15045
975	14330	15035
976	14341	15016
977	14364	15010
978	14376	14993
979	14392	14979
980	14402	14960
981	14412	14941
982	14429	14928
983	14443	14912
984	14455	14895
985	14468	14879
986	14483	14865
987	14501	14853
988	14511	14834
989	14525	14819
990	14541	14805
991	14556	14791
992	14572	14777
993	14587	14764
994	14602	14749
995	14617	14735
996	14634	14722
997	14652	14711
998	14668	14698
999	14696	14696
1000	14711	14682
1001	14724	14665
1002	14739	14651
1003	14750	14632
1004	14760	14613
1005	14774	14598
1006	14788	14583
1007	14803	14568
1008	14814	14550
1009	14825	14532
1010	14839	14516
1011	14854	14502
1012	14866	14484
1013	14883	14472
1014	14897	14457
1015	14908	14438
1016	14923	14424
1017	14946	14417
1018	14961	14403
1019	14974	14387
1020	14990	14374
1021	15001	14355
1022	15011	14336
1023	15022	14317
1024	15035	14302
1025	15053	14290
1026	15070	14278
1027	15087	14265
1028	15103	14252
1029	15115	14234
1030	15130	14220
1031	15144	14205
1032	15158	14189
1033	15168	14171
1034	15184	14157
1035	15203	14146
1036	15214	14128
1037	15230	14115
1038	15246	14101
1039	15258	14084
1040	15276	14073
1041	15294	14061
1042	15317	14054
1043	15332	14040
1044	15343	14022
1045	15354	14003
1046	15377	13996
1047	15392	13982
1048	15403	13964
1049	15420	13951
1050	15445	13946
1051	15460	13932
1052	15472	13914
1053	15481	13895
1054	15491	13876
1055	15501	13857
1056	15511	13838
1057	15525	13823
1058	15539	13808
1059	15551	13790
1060	15562	13772
1061	15575	13756
1062	15585	13738
1063	15602	13725
1064	15615	13709
1065	15625	13690
1066	15636	13672
1067	15646	13654
1068	15655	13634
1069	15669	13619
1070	15681	13602
1071	15694	13586
1072	15703	13566
1073	15714	13548
1074	15728	13533
1075	15740	13517
1076	15751	13498
1077	15761	13480
1078	15771	13462
1079	15787	13448
1080	15815	13445
1081	15828	13429
1082	15843	13414
1083	15863	13404
1084	15873	13386
1085	15884	13368
1086	15899	13354
1087	15910	13336
1088	15927	13324
1089	15936	13304
1090	15947	13286
1091	15957	13268
1092	15967	13249
1093	15982	13235
1094	15999	13223
1095	16010	13205
1096	16021	13188
1097	16032	13170
1098	16047	13156
1099	16064	13143
1100	16078	13128
1101	16091	13112
1102	16100	13093
1103	16115	13078
1104	16124	13060
1105	16138	13045
1106	16153	13030
1107	16176	13022
1108	16192	13009
1109	16202	12991
1110	16222	12981
1111	16234	12964
1112	16245	12946
1113	16260	12932
1114	16269	12913
1115	16283	12898
1116	16296	12882
1117	16316	12872
1118	16333	12859
1119	16345	12842
1120	16357	12826
1121	16369	12810
1122	16380	12791
1123	16395	12777
1124	16410	12763
1125	16424	12748
1126	16439	12734
1127	16456	12721
1128	16466	12703
1129	16493	12698
1130	16508	12684
1131	16525	12671
1132	16534	12652
1133	16548	12637
1134	16562	12622
1135	16576	12607
1136	16595	12596
1137	16620	12589
1138	16638	12577
1139	16654	12563
1140	16663	12545
1141	16678	12530
1142	16692	12515
1143	16707	12501
1144	16718	12483
1145	16731	12468
1146	16746	12454
1147	16762	12440
1148	16777	12426
1149	16802	12419
1150	16818	12405
1151	16827	12386
1152	16850	12378
1153	16860	12360
1154	16873	12344
1155	16890	12331
1156	16900	12314
1157	16910	12295
1158	16920	12278
1159	16939	12266
1160	16955	12253
1161	16969	12237
1162	16987	12225
1163	17002	12211
1164	17011	12192
1165	17027	12179
1166	17044	12166
1167	17055	12149
1168	17067	12132
1169	17079	12116
1170	17101	12106
1171	17115	12092
1172	17135	12080
1173	17152	12068
1174	17168	12054
1175	17182	12039
1176	17197	12025
1177	17216	12013
1178	17231	11999
1179	17245	11984
1180	17257	11967
1181	17273	11953
1182	17284	11937
1183	17299	11922
1184	17314	11908
1185	17330	11894
1186	17346	11880
1187	17356	11863
1188	17368	11846
1189	17383	11832
1190	17398	11817
1191	17413	11804
1192	17427	11788
1193	17437	11771
1194	17447	11753
1195	17457	11735
1196	17468	11718
1197	17479	11701
1198	17488	11683
1199	17506	11670
1200	17528	11661
1201	17543	11646
1202	17558	11632
1203	17568	11614
1204	17582	11599
1205	17596	11584
1206	17611	11571
1207	17623	11554
1208	17638	11540
1209	17653	11525
1210	17669	11512
1211	17682	11496
1212	17698	11483
1213	17713	11468
1214	17727	11453
1215	17745	11441
1216	17759	11426
1217	17774	11411
1218	17794	11401
1219	17804	11383
1220	17817	11367
1221	17831	11352
1222	17847	11338
1223	17861	11323
1224	17870	11305
1225	17892	11295
1226	17906	11281
1227	17922	11267
1228	17941	11255
1229	17953	11238
1230	17975	11229
1231	17988	11213
1232	18004	11199
1233	18019	11185
1234	18037	11173
1235	18049	11156
1236	18065	11143
1237	18076	11126
1238	18095	11114
1239	18109	11099
1240	18119	11081
1241	18136	11068
1242	18154	11056
1243	18183	11050
1244	18197	11035
1245	18214	11022
1246	18229	11008
1247	18240	10991
1248	18258	10978
1249	18273	10963
1250	18289	10950
1251	18310	10939
1252	18332	10929
1253	18347	10915
1254	18359	10898
1255	18375	10884
1256	18385	10867
1257	18396	10850
1258	18412	10836
1259	18425	10821
1260	18436	10804
1261	18449	10789
1262	18461	10772
1263	18472	10756
1264	18485	10740
1265	18497	10724
1266	18513	10710
1267	18526	10695
1268	18541	10680
1269	18550	10662
1270	18560	10645
1271	18571	10628
1272	18580	10611
1273	18595	10596
1274	18610	10582
1275	18628	10569
1276	18639	10553
1277	18648	10535
1278	18671	10525
1279	18684	10510
1280	18696	10494
1281	18709	10478
1282	18727	10465
1283	18744	10452
1284	18756	10436
1285	18778	10425
1286	18794	10412
1287	18809	10397
1288	18831	10387
1289	18843	10371
1290	18853	10353
1291	18862	10336
1292	18874	10320
1293	18885	10303
1294	18895	10286
1295	18906	10270
1296	18921	10255
1297	18937	10241
1298	18951	10227
1299	18966	10212
1300	18984	10199
1301	18998	10185
1302	19015	10171
1303	19029	10157
1304	19044	10142
1305	19056	10126
1306	19073	10113
1307	19088	10098
1308	19102	10083
1309	19113	10067
1310	19128	10052
1311	19139	10036
1312	19149	10019
1313	19166	10006
1314	19183	9992
1315	19194	9976
1316	19214	9964
1317	19224	9947
1318	19240	9933
1319	19255	9919
1320	19270	9905
1321	19283	9889
1322	19298	9875
1323	19311	9859
1324	19327	9846
1325	19342	9831
1326	19357	9817
1327	19372	9802
1328	19385	9787
1329	19400	9773
1330	19411	9756
1331	19427	9743
1332	19450	9732
1333	19464	9717
1334	19476	9701
1335	19490	9686
1336	19505	9672
1337	19522	9658
1338	19535	9643
1339	19550	9629
1340	19567	9616
1341	19581	9600
1342	19595	9586
1343	19609	9571
1344	19621	9555
1345	19633	9539
1346	19647	9524
1347	19666	9512
1348	19682	9498
1349	19696	9483
1350	19711	9469
1351	19725	9454
1352	19739	9439
1353	19755	9425
1354	19770	9410
1355	19787	9397
1356	19806	9384
1357	19821	9370
1358	19836	9356
1359	19850	9341
1360	19862	9325
1361	19877	9311
1362	19897	9299
1363	19911	9284
1364	19925	9269
1365	19940	9254
1366	19955	9240
1367	19969	9225
1368	19984	9211
1369	20003	9198
1370	20018	9184
1371	20031	9169
1372	20044	9153
1373	20058	9138
1374	20071	9123
1375	20086	9108
1376	20096	9092
1377	20107	9076
1378	20122	9061
1379	20138	9047
1380	20152	9032
1381	20164	9017
1382	20178	9002
1383	20198	8990
1384	20210	8974
1385	20219	8957
1386	20230	8941
1387	20239	8924
1388	20251	8908
1389	20263	8892
1390	20273	8876
1391	20288	8861
1392	20304	8847
1393	20318	8832
1394	20332	8817
1395	20344	8802
1396	20361	8788
1397	20376	8774
1398	20394	8761
1399	20408	8746
1400	20423	8732
1401	20435	8716
1402	20451	8702
1403	20470	8689
1404	20484	8675
1405	20501	8661
1406	20515	8646
1407	20531	8632
1408	20545	8617
1409	20555	8601
1410	20569	8586
1411	20579	8569
1412	20590	8553
1413	20599	8536
1414	20616	8523
1415	20633	8509
1416	20658	8499
1417	20667	8482
1418	20686	8469
1419	20705	8456
1420	20715	8440
1421	20729	8426
1422	20740	8409
1423	20750	8393
1424	20774	8382
1425	20784	8366
1426	20799	8351
1427	20808	8335
1428	20817	8318
1429	20828	8302
1430	20837	8285
1431	20848	8269
1432	20863	8255
1433	20879	8240
1434	20892	8226
1435	20907	8211
1436	20925	8198
1437	20946	8186
1438	20961	8171
1439	20975	8157
1440	20985	8140
1441	21000	8126
1442	21016	8112
1443	21031	8097
1444	21049	8084
1445	21065	8070
1446	21083	8057
1447	21100	8043
1448	21111	8027
1449	21125	8013
1450	21141	7998
1451	21154	7983
1452	21172	7970
1453	21191	7957
1454	21209	7944
1455	21224	7930
1456	21243	7917
1457	21265	7905
1458	21277	7889
1459	21292	7875
1460	21315	7863
1461	21335	7851
1462	21351	7837
1463	21367	7823
1464	21381	7808
1465	21396	7793
1466	21408	7778
1467	21424	7764
1468	21445	7752
1469	21460	7737
1470	21476	7723
1471	21495	7710
1472	21508	7694
1473	21518	7679
1474	21533	7664
1475	21550	7650
1476	21560	7634
1477	21574	7619
1478	21591	7605
1479	21606	7591
1480	21622	7577
1481	21637	7562
1482	21648	7547
1483	21663	7532
1484	21682	7519
1485	21695	7504
1486	21704	7487
1487	21718	7472
1488	21733	7458
1489	21744	7442
1490	21759	7428
1491	21773	7413
1492	21787	7398
1493	21797	7382
1494	21821	7371
1495	21834	7356
1496	21849	7341
1497	21865	7327
1498	21876	7311
1499	21894	7298
1500	21910	7284
1501	21925	7269
1502	21939	7254
1503	21952	7239
1504	21966	7224
1505	21978	7209
1506	21993	7195
1507	22004	7179
1508	22032	7168
1509	22048	7154
1510	22063	7140
1511	22077	7125
1512	22096	7112
1513	22110	7097
1514	22120	7081
1515	22136	7067
1516	22147	7051
1517	22163	7037
1518	22185	7025
1519	22200	7010
1520	22212	6995
1521	22225	6980
1522	22251	6969
1523	22265	6954
1524	22279	6939
1525	22293	6924
1526	22308	6910
1527	22332	6898
1528	22344	6883
1529	22355	6867
1530	22369	6852
1531	22385	6838
1532	22409	6826
1533	22429	6813
1534	22444	6799
1535	22465	6786
1536	22480	6771
1537	22490	6755
1538	22505	6741
1539	22515	6725
1540	22530	6711
1541	22545	6696
1542	22560	6682
1543	22574	6667
1544	22588	6652
1545	22604	6638
1546	22622	6624
1547	22632	6608
1548	22646	6593
1549	22662	6579
1550	22680	6565
1551	22702	6553
1552	22717	6538
1553	22733	6524
1554	22749	6510
1555	22761	6494
1556	22781	6481
1557	22797	6467
1558	22823	6456
1559	22838	6441
1560	22852	6426
1561	22869	6412
1562	22884	6398
1563	22895	6382
1564	22910	6368
1565	22924	6353
1566	22939	6338
1567	22950	6323
1568	22965	6308
1569	22983	6294
1570	23000	6280
1571	23013	6265
1572	23030	6251
1573	23044	6236
1574	23056	6221
1575	23068	6206
1576	23082	6191
1577	23095	6176
1578	23122	6165
1579	23139	6150
1580	23156	6136
1581	23168	6121
1582	23181	6106
1583	23195	6091
1584	23209	6077
1585	23226	6062
1586	23237	6047
1587	23251	6032
1588	23271	6019
1589	23297	6007
1590	23312	5993
1591	23328	5978
1592	23337	5962
1593	23347	5946
1594	23356	5930
1595	23366	5914
1596	23380	5900
1597	23394	5885
1598	23403	5869
1599	23416	5854
1600	23440	5841
1601	23454	5827
1602	23469	5812
1603	23484	5797
1604	23504	5784
1605	23519	5769
1606	23533	5755
1607	23547	5740
1608	23566	5726
1609	23576	5710
1610	23586	5695
1611	23601	5680
1612	23617	5666
1613	23631	5651
1614	23644	5636
1615	23653	5620
1616	23662	5604
1617	23672	5588
1618	23690	5575
1619	23700	5559
1620	23715	5544
1621	23725	5529
1622	23740	5514
1623	23752	5499
1624	23762	5483
1625	23770	5467
1626	23784	5452
1627	23810	5440
1628	23826	5426
1629	23841	5411
1630	23859	5398
1631	23874	5383
1632	23884	5367
1633	23898	5353
1634	23912	5338
1635	23928	5323
1636	23944	5309
1637	23960	5295
1638	23976	5281
1639	23991	5266
1640	24005	5251
1641	24015	5235
1642	24030	5221
1643	24041	5206
1644	24051	5190
1645	24066	5175
1646	24079	5160
1647	24088	5145
1648	24102	5130
1649	24114	5115
1650	24128	5100
1651	24153	5088
1652	24167	5073
1653	24181	5058
1654	24196	5044
1655	24211	5029
1656	24226	5014
1657	24244	5000
1658	24255	4985
1659	24269	4970
1660	24283	4956
1661	24307	4943
1662	24322	4928
1663	24336	4914
1664	24352	4899
1665	24374	4886
1666	24389	4872
1667	24403	4857
1668	24417	4842
1669	24431	4827
