iter	Passed	Remaining
156	2540	29825
157	2555	29787
158	2569	29755
159	2592	29811
160	2616	29882
161	2632	29873
162	2647	29834
163	2663	29821
164	2673	29735
165	2684	29654
166	2699	29632
167	2713	29594
168	2733	29613
169	2747	29577
170	2762	29543
171	2773	29474
172	2789	29460
173	2811	29504
174	2822	29431
175	2833	29363
176	2848	29336
177	2864	29320
178	2879	29296
179	2892	29243
180	2905	29199
181	2920	29168
182	2935	29145
183	2949	29109
184	2960	29046
185	2976	29024
186	2987	28963
187	3003	28944
188	3017	28909
189	3039	28955
190	3054	28929
191	3065	28867
192	3078	28824
193	3089	28761
194	3101	28706
195	3112	28649
196	3127	28620
197	3136	28543
198	3156	28565
199	3176	28584
200	3192	28575
201	3205	28536
202	3221	28516
203	3235	28483
204	3251	28466
205	3265	28439
206	3278	28401
207	3294	28385
208	3311	28380
209	3330	28391
210	3347	28385
211	3381	28520
212	3395	28484
213	3408	28449
214	3424	28427
215	3437	28391
216	3463	28458
217	3477	28426
218	3492	28402
219	3509	28398
220	3519	28333
221	3535	28312
222	3551	28297
223	3566	28277
224	3584	28276
225	3599	28255
226	3613	28223
227	3631	28220
228	3647	28211
229	3666	28212
230	3682	28200
231	3698	28183
232	3708	28122
233	3717	28058
234	3732	28033
235	3748	28019
236	3760	27971
237	3775	27953
238	3798	27990
239	3810	27943
240	3825	27923
241	3835	27861
242	3847	27820
243	3862	27796
244	3878	27779
245	3891	27748
246	3907	27728
247	3922	27707
248	3936	27682
249	3945	27619
250	3968	27649
251	3989	27670
252	4004	27649
253	4020	27638
254	4045	27687
255	4057	27638
256	4073	27626
257	4089	27612
258	4111	27638
259	4125	27608
260	4141	27594
261	4156	27574
262	4165	27513
263	4180	27488
264	4195	27471
265	4225	27543
266	4242	27534
267	4252	27481
268	4267	27459
269	4280	27423
270	4290	27372
271	4304	27345
272	4320	27330
273	4336	27313
274	4350	27290
275	4368	27289
276	4377	27229
277	4393	27212
278	4407	27188
279	4422	27167
280	4436	27142
281	4445	27081
282	4463	27081
283	4477	27056
284	4496	27058
285	4511	27037
286	4530	27043
287	4546	27028
288	4564	27022
289	4577	26992
290	4601	27022
291	4617	27008
292	4632	26989
293	4647	26967
294	4663	26954
295	4674	26909
296	4694	26916
297	4709	26897
298	4728	26902
299	4745	26888
300	4759	26863
301	4779	26873
302	4799	26882
303	4814	26860
304	4828	26835
305	4844	26820
306	4862	26816
307	4876	26791
308	4906	26851
309	4923	26839
310	4944	26852
311	4957	26823
312	4974	26808
313	4985	26770
314	5000	26746
315	5016	26732
316	5032	26720
317	5051	26717
318	5063	26684
319	5087	26709
320	5102	26687
321	5118	26672
322	5130	26636
323	5145	26617
324	5159	26592
325	5174	26568
326	5188	26546
327	5208	26552
328	5219	26509
329	5231	26474
330	5246	26452
331	5265	26454
332	5277	26417
333	5287	26374
334	5308	26384
335	5318	26338
336	5329	26299
337	5345	26284
338	5359	26259
339	5368	26213
340	5383	26193
341	5399	26175
342	5411	26140
343	5426	26125
344	5436	26079
345	5456	26082
346	5476	26087
347	5486	26044
348	5497	26006
349	5517	26012
350	5530	25981
351	5545	25964
352	5561	25948
353	5577	25935
354	5592	25915
355	5609	25902
356	5624	25884
357	5640	25869
358	5651	25831
359	5664	25807
360	5680	25792
361	5698	25786
362	5708	25743
363	5723	25722
364	5737	25700
365	5753	25684
366	5766	25658
367	5782	25644
368	5797	25623
369	5811	25602
370	5821	25563
371	5833	25529
372	5847	25506
373	5863	25493
374	5881	25485
375	5897	25472
376	5914	25461
377	5929	25442
378	5946	25434
379	5960	25412
380	5974	25389
381	5989	25368
382	6004	25350
383	6027	25364
384	6036	25322
385	6052	25305
386	6065	25281
387	6082	25268
388	6099	25259
389	6111	25228
390	6126	25211
391	6141	25193
392	6156	25174
393	6169	25149
394	6187	25141
395	6199	25111
396	6216	25102
397	6232	25087
398	6248	25073
399	6272	25089
400	6290	25084
401	6305	25064
402	6322	25053
403	6342	25054
404	6358	25040
405	6381	25054
406	6395	25032
407	6409	25009
408	6424	24989
409	6437	24965
410	6451	24944
411	6467	24929
412	6483	24913
413	6507	24929
414	6518	24895
415	6533	24877
416	6551	24868
417	6625	25075
418	6652	25101
419	6670	25093
420	6690	25095
421	6705	25073
422	6719	25049
423	6734	25030
424	6749	25011
425	6773	25027
426	6791	25017
427	6812	25022
428	6829	25008
429	6846	24997
430	6864	24987
431	6881	24977
432	6895	24955
433	6909	24930
434	6924	24913
435	6945	24915
436	6967	24920
437	6983	24903
438	6998	24885
439	7011	24860
440	7025	24836
441	7039	24814
442	7054	24795
443	7072	24787
444	7083	24753
445	7099	24735
446	7116	24722
447	7132	24708
448	7147	24689
449	7164	24676
450	7178	24654
451	7194	24640
452	7211	24629
453	7227	24611
454	7241	24589
455	7256	24568
456	7270	24549
457	7286	24533
458	7301	24512
459	7316	24495
460	7329	24469
461	7345	24452
462	7362	24442
463	7377	24421
464	7391	24399
465	7407	24383
466	7419	24356
467	7437	24347
468	7447	24312
469	7462	24291
470	7482	24288
471	7494	24262
472	7519	24273
473	7533	24253
474	7549	24237
475	7562	24213
476	7576	24190
477	7587	24159
478	7602	24139
479	7612	24105
480	7627	24089
481	7644	24074
482	7658	24055
483	7673	24034
484	7687	24013
485	7697	23979
486	7716	23972
487	7731	23955
488	7746	23936
489	7755	23899
490	7767	23872
491	7782	23852
492	7800	23845
493	7819	23837
494	7836	23825
495	7850	23805
496	7864	23784
497	7883	23777
498	7898	23758
499	7907	23722
500	7917	23690
501	7933	23674
502	7947	23654
503	7963	23638
504	7982	23632
505	8004	23632
506	8024	23630
507	8035	23599
508	8047	23573
509	8061	23551
510	8078	23540
511	8097	23531
512	8111	23511
513	8121	23480
514	8136	23460
515	8149	23437
516	8165	23423
517	8182	23410
518	8198	23394
519	8216	23384
520	8230	23365
521	8248	23354
522	8271	23358
523	8286	23340
524	8301	23321
525	8315	23302
526	8331	23285
527	8341	23255
528	8352	23225
529	8368	23211
530	8382	23191
531	8397	23172
532	8412	23154
533	8429	23141
534	8445	23127
535	8463	23117
536	8487	23122
537	8501	23102
538	8517	23087
539	8531	23065
540	8545	23044
541	8559	23026
542	8570	22996
543	8585	22979
544	8596	22949
545	8612	22935
546	8627	22917
547	8642	22898
548	8666	22904
549	8681	22886
550	8690	22853
551	8703	22831
552	8718	22813
553	8740	22813
554	8763	22817
555	8781	22807
556	8795	22785
557	8808	22763
558	8821	22739
559	8835	22720
560	8851	22703
561	8865	22684
562	8881	22669
563	8898	22656
564	8914	22641
565	8930	22625
566	8943	22603
567	8966	22604
568	8978	22580
569	8996	22569
570	9005	22536
571	9024	22529
572	9035	22502
573	9050	22484
574	9067	22471
575	9084	22459
576	9100	22443
577	9114	22423
578	9129	22405
579	9144	22388
580	9155	22361
581	9170	22342
582	9185	22324
583	9197	22301
584	9213	22286
585	9228	22268
586	9243	22251
587	9258	22231
588	9276	22223
589	9302	22230
590	9316	22211
591	9340	22214
592	9349	22184
593	9368	22175
594	9380	22150
595	9392	22126
596	9407	22109
597	9418	22080
598	9429	22054
599	9444	22037
600	9458	22017
601	9473	21999
602	9485	21976
603	9501	21959
604	9519	21950
605	9533	21930
606	9548	21913
607	9559	21886
608	9574	21869
609	9583	21838
610	9599	21822
611	9614	21804
612	9629	21787
613	9654	21793
614	9669	21776
615	9688	21767
616	9701	21744
617	9712	21720
618	9727	21703
619	9742	21684
620	9756	21666
621	9772	21651
622	9788	21634
623	9802	21616
624	9824	21613
625	9840	21599
626	9855	21580
627	9869	21562
628	9883	21541
629	9902	21533
630	9918	21518
631	9931	21496
632	9945	21477
633	9964	21468
634	9981	21455
635	9997	21441
636	10012	21424
637	10027	21405
638	10043	21392
639	10055	21367
640	10072	21355
641	10089	21341
642	10109	21336
643	10126	21322
644	10143	21308
645	10158	21292
646	10172	21273
647	10187	21256
648	10202	21237
649	10223	21234
650	10238	21216
651	10252	21197
652	10266	21178
653	10282	21163
654	10294	21140
655	10310	21124
656	10326	21109
657	10348	21105
658	10362	21086
659	10374	21062
660	10388	21043
661	10398	21017
662	10416	21005
663	10433	20992
664	10446	20971
665	10460	20953
666	10476	20936
667	10490	20918
668	10505	20901
669	10524	20891
670	10539	20875
671	10554	20858
672	10572	20847
673	10598	20851
674	10616	20839
675	10631	20823
676	10642	20797
677	10657	20780
678	10667	20753
679	10683	20738
680	10699	20723
681	10712	20703
682	10729	20688
683	10746	20676
684	10759	20655
685	10773	20636
686	10785	20613
687	10798	20593
688	10813	20575
689	10827	20556
690	10840	20536
691	10855	20517
692	10871	20504
693	10886	20486
694	10913	20491
695	10933	20484
696	10943	20458
697	10957	20440
698	10972	20421
699	10984	20400
700	11001	20386
701	11020	20376
702	11036	20361
703	11053	20348
704	11073	20340
705	11088	20323
706	11098	20297
707	11109	20273
708	11122	20253
709	11138	20236
710	11153	20219
711	11168	20202
712	11195	20207
713	11206	20184
714	11222	20168
715	11233	20145
716	11251	20133
717	11270	20122
718	11289	20113
719	11304	20097
720	11317	20075
721	11341	20074
722	11357	20060
723	11377	20051
724	11392	20035
725	11415	20031
726	11431	20016
727	11448	20002
728	11463	19985
729	11477	19966
730	11493	19952
731	11507	19933
732	11516	19906
733	11533	19893
734	11548	19875
735	11561	19856
736	11578	19842
737	11594	19827
738	11609	19809
739	11624	19793
740	11638	19774
741	11647	19746
742	11664	19734
743	11675	19711
744	11691	19695
745	11708	19681
746	11723	19665
747	11734	19640
748	11747	19621
749	11759	19599
750	11771	19577
751	11780	19551
752	11795	19533
753	11816	19527
754	11826	19501
755	11840	19483
756	11857	19469
757	11871	19451
758	11886	19434
759	11901	19418
760	11917	19403
761	11935	19391
762	11947	19369
763	11967	19361
764	11976	19334
765	11990	19316
766	12009	19305
767	12021	19283
768	12035	19266
769	12050	19248
770	12059	19223
771	12075	19207
772	12089	19189
773	12103	19171
774	12119	19156
775	12134	19139
776	12148	19122
777	12161	19101
778	12175	19084
779	12203	19087
780	12222	19077
781	12233	19054
782	12242	19028
783	12254	19007
784	12269	18990
785	12282	18970
786	12303	18963
787	12313	18939
788	12324	18917
789	12340	18900
790	12350	18877
791	12359	18850
792	12370	18828
793	12381	18805
794	12390	18780
795	12400	18756
796	12417	18742
797	12434	18729
798	12449	18713
799	12465	18698
800	12483	18686
801	12497	18668
802	12515	18656
803	12535	18646
804	12551	18632
805	12576	18630
806	12591	18614
807	12609	18601
808	12625	18587
809	12645	18578
810	12656	18555
811	12666	18532
812	12683	18518
813	12696	18498
814	12707	18476
815	12719	18455
816	12736	18442
817	12753	18428
818	12772	18417
819	12789	18403
820	12806	18390
821	12823	18377
822	12841	18364
823	12857	18349
824	12871	18332
825	12887	18317
826	12914	18317
827	12930	18302
828	12946	18287
829	12959	18268
830	12977	18256
831	12996	18244
832	13009	18225
833	13023	18207
834	13037	18190
835	13053	18174
836	13068	18157
837	13082	18141
838	13099	18127
839	13114	18111
840	13130	18095
841	13144	18078
842	13170	18076
843	13192	18068
844	13204	18048
845	13218	18030
846	13229	18009
847	13246	17995
848	13262	17979
849	13275	17960
850	13290	17943
851	13314	17940
852	13328	17922
853	13341	17903
854	13357	17887
855	13378	17879
856	13389	17857
857	13403	17840
858	13429	17838
859	13453	17833
860	13471	17821
861	13487	17805
862	13501	17788
863	13513	17767
864	13529	17752
865	13543	17735
866	13552	17710
867	13566	17693
868	13583	17679
869	13597	17661
870	13614	17647
871	13629	17630
872	13645	17615
873	13661	17600
874	13677	17584
875	13691	17567
876	13700	17543
877	13710	17520
878	13725	17504
879	13741	17489
880	13754	17470
881	13767	17450
882	13778	17429
883	13793	17413
884	13802	17389
885	13821	17377
886	13832	17356
887	13844	17336
888	13858	17319
889	13870	17299
890	13881	17278
891	13894	17259
892	13910	17243
893	13920	17221
894	13935	17205
895	13956	17196
896	13970	17179
897	13995	17174
898	14011	17159
899	14025	17141
900	14039	17124
901	14054	17108
902	14070	17093
903	14085	17077
904	14100	17061
905	14117	17046
906	14133	17032
907	14147	17014
908	14161	16996
909	14179	16984
910	14194	16968
911	14211	16954
912	14224	16935
913	14240	16919
914	14255	16903
915	14268	16884
916	14284	16870
917	14296	16851
918	14305	16827
919	14319	16809
920	14333	16792
921	14347	16774
922	14362	16759
923	14378	16743
924	14395	16730
925	14408	16711
926	14419	16690
927	14430	16669
928	14444	16652
929	14454	16630
930	14468	16612
931	14482	16595
932	14493	16574
933	14505	16555
934	14518	16536
935	14528	16515
936	14545	16500
937	14553	16477
938	14568	16460
939	14582	16444
940	14601	16432
941	14618	16418
942	14633	16402
943	14650	16388
944	14673	16381
945	14687	16364
946	14702	16347
947	14714	16329
948	14724	16307
949	14737	16289
950	14747	16267
951	14763	16252
952	14781	16239
953	14795	16222
954	14805	16200
955	14816	16179
956	14838	16171
957	14848	16150
958	14858	16129
959	14873	16112
960	14884	16093
961	14896	16073
962	14909	16054
963	14924	16038
964	14942	16026
965	14975	16029
966	14984	16006
967	14994	15985
968	15010	15970
969	15023	15952
970	15031	15929
971	15041	15908
972	15051	15887
973	15073	15878
974	15098	15872
975	15110	15853
976	15119	15831
977	15130	15810
978	15144	15794
979	15162	15781
980	15176	15764
981	15193	15750
982	15214	15741
983	15235	15731
984	15245	15709
985	15262	15695
986	15276	15678
987	15291	15662
988	15304	15644
989	15320	15630
990	15336	15615
991	15352	15599
992	15365	15582
993	15375	15560
994	15400	15555
995	15423	15547
996	15439	15532
997	15450	15512
998	15466	15496
999	15474	15474
1000	15490	15460
1001	15504	15442
1002	15522	15430
1003	15538	15414
1004	15551	15397
1005	15566	15380
1006	15580	15364
1007	15593	15346
1008	15607	15328
1009	15622	15313
1010	15641	15300
1011	15666	15295
1012	15681	15278
1013	15699	15265
1014	15723	15258
1015	15739	15243
1016	15753	15226
1017	15772	15214
1018	15792	15203
1019	15810	15190
1020	15827	15176
1021	15845	15163
1022	15863	15150
1023	15881	15137
1024	15899	15124
1025	15915	15108
1026	15931	15093
1027	15942	15074
1028	15958	15058
1029	15969	15039
1030	15992	15031
1031	16009	15016
1032	16026	15002
1033	16046	14990
1034	16065	14978
1035	16081	14963
1036	16093	14944
1037	16109	14929
1038	16131	14920
1039	16151	14909
1040	16168	14894
1041	16192	14887
1042	16209	14873
1043	16227	14859
1044	16241	14843
1045	16259	14828
1046	16351	14883
1047	16381	14881
1048	16398	14866
1049	16415	14852
1050	16436	14841
1051	16449	14822
1052	16471	14813
1053	16492	14802
1054	16513	14792
1055	16524	14772
1056	16534	14751
1057	16547	14732
1058	16560	14715
1059	16580	14703
1060	16596	14688
1061	16612	14672
1062	16627	14656
1063	16641	14639
1064	16654	14621
1065	16669	14605
1066	16685	14589
1067	16699	14572
1068	16716	14558
1069	16732	14543
1070	16743	14523
1071	16758	14507
1072	16773	14491
1073	16803	14488
1074	16817	14470
1075	16831	14453
1076	16859	14449
1077	16874	14432
1078	16888	14415
1079	16904	14400
1080	16918	14383
1081	16933	14366
1082	16948	14350
1083	16964	14335
1084	16984	14322
1085	17012	14317
1086	17026	14301
1087	17038	14282
1088	17053	14265
1089	17068	14249
1090	17087	14236
1091	17119	14235
1092	17136	14220
1093	17151	14204
1094	17177	14197
1095	17192	14180
1096	17210	14166
1097	17225	14150
1098	17236	14131
1099	17258	14120
1100	17274	14104
1101	17288	14088
1102	17301	14070
1103	17315	14052
1104	17333	14039
1105	17347	14022
1106	17365	14008
1107	17380	13992
1108	17392	13973
1109	17403	13953
1110	17422	13941
1111	17437	13924
1112	17451	13908
1113	17469	13893
1114	17483	13877
1115	17497	13859
1116	17507	13839
1117	17517	13820
1118	17528	13800
1119	17544	13784
1120	17558	13768
1121	17573	13751
1122	17587	13734
1123	17598	13715
1124	17607	13695
1125	17620	13677
1126	17635	13660
1127	17643	13639
1128	17658	13623
1129	17671	13605
1130	17684	13587
1131	17697	13570
1132	17706	13549
1133	17717	13530
1134	17731	13513
1135	17747	13497
1136	17764	13483
1137	17774	13463
1138	17784	13444
1139	17797	13425
1140	17818	13414
1141	17835	13399
1142	17851	13384
1143	17864	13366
1144	17878	13350
1145	17887	13330
1146	17899	13311
1147	17913	13294
1148	17925	13276
1149	17934	13256
1150	17951	13241
1151	17965	13224
1152	17977	13206
1153	17988	13187
1154	17999	13168
1155	18024	13159
1156	18040	13144
1157	18058	13130
1158	18073	13114
1159	18088	13098
1160	18102	13082
1161	18116	13064
1162	18133	13050
1163	18148	13034
1164	18158	13015
1165	18175	13000
1166	18191	12985
1167	18202	12965
1168	18211	12946
1169	18221	12926
1170	18232	12907
1171	18248	12892
1172	18263	12876
1173	18272	12856
1174	18282	12836
1175	18304	12825
1176	18313	12805
1177	18324	12786
1178	18333	12766
1179	18350	12752
1180	18364	12735
1181	18376	12717
1182	18389	12699
1183	18409	12687
1184	18427	12673
1185	18438	12655
1186	18453	12639
1187	18468	12623
1188	18483	12607
1189	18494	12588
1190	18505	12570
1191	18519	12553
1192	18535	12538
1193	18551	12523
1194	18561	12503
1195	18579	12489
1196	18594	12474
1197	18610	12458
1198	18624	12441
1199	18636	12424
1200	18646	12404
1201	18655	12385
1202	18666	12366
1203	18676	12347
1204	18686	12328
1205	18698	12310
1206	18710	12292
1207	18720	12273
1208	18731	12255
1209	18742	12236
1210	18752	12217
1211	18765	12200
1212	18779	12184
1213	18794	12168
1214	18806	12150
1215	18818	12132
1216	18839	12120
1217	18852	12104
1218	18862	12085
1219	18872	12066
1220	18886	12049
1221	18903	12035
1222	18928	12025
1223	18946	12011
1224	18955	11992
1225	18969	11976
1226	18987	11962
1227	19003	11946
1228	19018	11931
1229	19035	11916
1230	19051	11901
1231	19065	11885
1232	19083	11871
1233	19111	11863
1234	19125	11846
1235	19143	11833
1236	19154	11815
1237	19171	11800
1238	19186	11784
1239	19206	11771
1240	19217	11753
1241	19230	11736
1242	19242	11718
1243	19251	11699
1244	19266	11683
1245	19276	11665
1246	19285	11645
1247	19295	11626
1248	19308	11609
1249	19325	11595
1250	19339	11578
1251	19356	11564
1252	19364	11544
1253	19385	11532
1254	19397	11514
1255	19413	11499
1256	19424	11481
1257	19434	11462
1258	19443	11444
1259	19453	11425
1260	19463	11406
1261	19474	11388
1262	19483	11369
1263	19495	11351
1264	19506	11333
1265	19515	11314
1266	19529	11298
1267	19540	11280
1268	19552	11262
1269	19561	11243
1270	19573	11226
1271	19587	11210
1272	19608	11198
1273	19620	11180
1274	19636	11165
1275	19648	11148
1276	19661	11131
1277	19674	11114
1278	19690	11099
1279	19705	11084
1280	19719	11068
1281	19728	11049
1282	19743	11033
1283	19753	11014
1284	19761	10995
1285	19778	10980
1286	19796	10967
1287	19820	10956
1288	19835	10940
1289	19851	10926
1290	19869	10912
1291	19884	10896
1292	19898	10880
1293	19913	10864
1294	19929	10849
1295	19947	10835
1296	19962	10820
1297	19976	10804
1298	19988	10786
1299	20003	10770
1300	20018	10755
1301	20034	10740
1302	20048	10724
1303	20061	10707
1304	20073	10690
1305	20092	10677
1306	20107	10661
1307	20121	10645
1308	20137	10630
1309	20153	10615
1310	20164	10597
1311	20182	10583
1312	20197	10568
1313	20211	10551
1314	20234	10540
1315	20259	10530
1316	20274	10514
1317	20291	10500
1318	20307	10484
1319	20317	10466
1320	20328	10448
1321	20337	10430
1322	20353	10415
1323	20367	10399
1324	20382	10383
1325	20391	10364
1326	20410	10351
1327	20420	10333
1328	20433	10316
1329	20446	10300
1330	20456	10281
1331	20466	10264
1332	20482	10248
1333	20494	10232
1334	20509	10216
1335	20518	10198
1336	20531	10181
1337	20558	10171
1338	20572	10155
1339	20583	10138
1340	20598	10122
1341	20622	10111
1342	20637	10095
1343	20652	10080
1344	20670	10066
1345	20679	10047
1346	20692	10031
1347	20703	10013
1348	20712	9995
1349	20721	9977
1350	20731	9959
1351	20747	9943
1352	20759	9927
1353	20774	9911
1354	20783	9893
1355	20793	9875
1356	20803	9857
1357	20811	9838
1358	20823	9821
1359	20836	9805
1360	20844	9786
1361	20858	9770
1362	20873	9755
1363	20886	9738
1364	20898	9722
1365	20919	9709
1366	20937	9695
1367	20948	9677
1368	20968	9664
1369	20983	9649
1370	20998	9633
1371	21008	9615
1372	21022	9600
1373	21037	9584
1374	21045	9566
1375	21055	9548
1376	21065	9530
1377	21087	9518
1378	21100	9502
1379	21113	9485
1380	21123	9468
1381	21138	9452
1382	21147	9434
1383	21158	9417
1384	21169	9400
1385	21178	9382
1386	21189	9364
1387	21203	9348
1388	21213	9331
1389	21224	9314
1390	21235	9297
1391	21249	9281
1392	21258	9263
1393	21268	9245
1394	21277	9227
1395	21287	9210
1396	21297	9192
1397	21307	9175
1398	21323	9160
1399	21334	9143
1400	21345	9126
1401	21356	9109
1402	21368	9092
1403	21378	9075
1404	21390	9058
1405	21399	9040
1406	21415	9025
1407	21429	9010
1408	21439	8992
1409	21451	8976
1410	21461	8958
1411	21471	8941
1412	21482	8924
1413	21497	8909
1414	21511	8893
1415	21525	8877
1416	21539	8862
1417	21548	8844
1418	21558	8826
1419	21571	8811
1420	21587	8795
1421	21600	8780
1422	21614	8764
1423	21633	8750
1424	21648	8735
1425	21664	8720
1426	21676	8704
1427	21687	8687
1428	21706	8673
1429	21716	8656
1430	21732	8641
1431	21745	8625
1432	21762	8610
1433	21774	8594
1434	21785	8577
1435	21800	8562
1436	21813	8546
1437	21827	8530
1438	21841	8515
1439	21857	8500
1440	21866	8482
1441	21880	8467
1442	21897	8452
1443	21913	8437
1444	21932	8423
1445	21945	8407
1446	21960	8392
1447	21976	8377
1448	21997	8364
1449	22021	8353
1450	22036	8337
1451	22060	8325
1452	22070	8308
1453	22080	8291
1454	22095	8276
1455	22107	8259
1456	22119	8243
1457	22129	8226
1458	22142	8210
1459	22152	8193
1460	22160	8175
1461	22175	8160
1462	22186	8143
1463	22200	8128
1464	22214	8112
1465	22228	8096
1466	22242	8081
1467	22258	8066
1468	22271	8050
1469	22288	8036
1470	22311	8023
1471	22325	8008
1472	22337	7991
1473	22346	7974
1474	22354	7956
1475	22364	7939
1476	22379	7924
1477	22394	7909
1478	22404	7892
1479	22415	7875
1480	22424	7858
1481	22434	7841
1482	22448	7826
1483	22464	7810
1484	22475	7794
1485	22485	7777
1486	22496	7761
1487	22510	7745
1488	22528	7731
1489	22543	7716
1490	22556	7700
1491	22571	7685
1492	22593	7672
1493	22606	7656
1494	22620	7641
1495	22635	7625
1496	22649	7610
1497	22665	7595
1498	22677	7579
1499	22693	7564
1500	22707	7549
1501	22718	7532
1502	22736	7518
1503	22752	7503
1504	22768	7488
1505	22778	7471
1506	22790	7455
1507	22799	7438
1508	22816	7423
1509	22828	7408
1510	22844	7393
1511	22863	7379
1512	22891	7368
1513	22904	7352
1514	22915	7335
1515	22928	7320
1516	22939	7303
1517	22950	7287
1518	22965	7272
1519	22983	7257
1520	22997	7242
1521	23009	7226
1522	23018	7209
1523	23030	7193
1524	23041	7176
1525	23055	7161
1526	23068	7145
1527	23080	7129
1528	23092	7113
1529	23109	7099
1530	23125	7084
1531	23138	7068
1532	23147	7051
1533	23159	7035
1534	23174	7020
1535	23182	7003
1536	23197	6987
1537	23206	6971
1538	23215	6954
1539	23230	6938
1540	23241	6922
1541	23251	6906
1542	23261	6889
1543	23272	6873
1544	23281	6856
1545	23293	6840
1546	23304	6824
1547	23312	6806
1548	23322	6790
1549	23331	6773
1550	23342	6757
1551	23352	6740
1552	23361	6724
1553	23372	6707
1554	23383	6691
1555	23393	6675
1556	23404	6659
1557	23413	6642
1558	23424	6626
1559	23436	6610
1560	23447	6594
1561	23459	6578
1562	23472	6562
1563	23485	6547
1564	23496	6530
1565	23510	6515
1566	23526	6500
1567	23540	6485
1568	23553	6469
1569	23566	6454
1570	23577	6438
1571	23587	6422
1572	23603	6407
1573	23618	6392
1574	23628	6375
1575	23638	6359
1576	23649	6343
1577	23659	6327
1578	23670	6311
1579	23679	6294
1580	23689	6278
1581	23700	6262
1582	23710	6245
1583	23721	6229
1584	23732	6213
1585	23740	6197
1586	23751	6181
1587	23759	6164
1588	23771	6148
1589	23781	6132
1590	23791	6116
1591	23802	6100
1592	23814	6084
1593	23827	6069
1594	23838	6053
1595	23853	6038
1596	23866	6022
1597	23877	6006
1598	23890	5991
1599	23900	5975
1600	23914	5959
1601	23926	5944
1602	23936	5928
1603	23946	5911
1604	23957	5896
1605	23967	5879
1606	23975	5863
1607	23987	5847
1608	23997	5831
1609	24006	5815
1610	24019	5799
1611	24033	5784
1612	24046	5769
1613	24055	5752
1614	24065	5736
1615	24074	5720
1616	24084	5704
1617	24094	5688
1618	24103	5672
1619	24114	5656
1620	24123	5640
1621	24137	5625
1622	24152	5610
1623	24161	5594
1624	24170	5577
1625	24180	5561
1626	24190	5545
1627	24200	5529
1628	24209	5513
1629	24219	5497
1630	24229	5481
1631	24238	5465
1632	24249	5449
1633	24260	5434
1634	24275	5419
1635	24285	5403
1636	24299	5388
1637	24310	5372
1638	24320	5356
1639	24334	5341
1640	24347	5326
1641	24359	5310
1642	24383	5298
1643	24394	5282
1644	24404	5266
1645	24415	5250
1646	24429	5235
1647	24441	5220
1648	24449	5204
1649	24464	5189
1650	24481	5175
1651	24497	5160
1652	24507	5144
1653	24515	5128
1654	24532	5113
1655	24543	5098
1656	24553	5082
1657	24566	5067
1658	24579	5052
1659	24590	5036
1660	24598	5020
1661	24609	5004
1662	24620	4989
1663	24634	4974
1664	24657	4961
1665	24680	4948
1666	24698	4933
1667	24708	4917
1668	24718	4902
1669	24728	4886
