iter	Passed	Remaining
300	4615	26051
301	4633	26052
302	4651	26048
303	4667	26040
304	4685	26036
305	4700	26021
306	4715	26004
307	4730	25989
308	4746	25975
309	4762	25965
310	4778	25950
311	4810	26028
312	4829	26028
313	4843	26005
314	4860	25999
315	4878	25998
316	4896	25996
317	4915	26000
318	4933	25997
319	4951	25996
320	4968	25990
321	4981	25958
322	4994	25928
323	5012	25929
324	5028	25914
325	5040	25881
326	5058	25882
327	5075	25871
328	5099	25899
329	5109	25857
330	5125	25844
331	5141	25830
332	5151	25786
333	5161	25746
334	5171	25703
335	5183	25670
336	5196	25642
337	5208	25609
338	5226	25609
339	5243	25599
340	5258	25582
341	5273	25564
342	5300	25607
343	5327	25645
344	5339	25614
345	5354	25594
346	5365	25559
347	5376	25523
348	5388	25491
349	5406	25487
350	5422	25474
351	5432	25435
352	5444	25401
353	5459	25384
354	5471	25353
355	5488	25346
356	5504	25335
357	5516	25301
358	5526	25259
359	5536	25222
360	5552	25209
361	5561	25164
362	5573	25134
363	5583	25094
364	5593	25055
365	5605	25023
366	5624	25026
367	5635	24992
368	5651	24979
369	5660	24937
370	5676	24925
371	5689	24899
372	5706	24892
373	5727	24902
374	5749	24912
375	5762	24888
376	5774	24860
377	5787	24832
378	5797	24797
379	5808	24763
380	5825	24755
381	5835	24717
382	5846	24681
383	5856	24644
384	5878	24659
385	5894	24646
386	5910	24633
387	5925	24616
388	5937	24588
389	5946	24547
390	5957	24513
391	5990	24574
392	6001	24542
393	6019	24534
394	6035	24524
395	6044	24482
396	6057	24459
397	6073	24448
398	6088	24432
399	6101	24404
400	6111	24371
401	6126	24355
402	6142	24342
403	6158	24329
404	6174	24317
405	6190	24304
406	6205	24288
407	6238	24342
408	6254	24330
409	6265	24297
410	6275	24262
411	6292	24252
412	6312	24255
413	6331	24254
414	6346	24239
415	6360	24218
416	6373	24194
417	6386	24171
418	6405	24168
419	6430	24192
420	6440	24154
421	6458	24148
422	6470	24121
423	6485	24106
424	6501	24093
425	6517	24079
426	6532	24066
427	6544	24037
428	6560	24024
429	6575	24009
430	6594	24005
431	6608	23985
432	6625	23978
433	6640	23961
434	6655	23944
435	6666	23915
436	6682	23902
437	6699	23892
438	6715	23879
439	6733	23874
440	6751	23866
441	6766	23852
442	6788	23860
443	6804	23846
444	6819	23830
445	6834	23814
446	6850	23799
447	6866	23787
448	6881	23770
449	6897	23758
450	6913	23745
451	6930	23736
452	6943	23711
453	6953	23676
454	6968	23662
455	6984	23648
456	6998	23629
457	7011	23606
458	7030	23602
459	7050	23604
460	7070	23604
461	7085	23587
462	7097	23561
463	7109	23535
464	7119	23503
465	7136	23491
466	7150	23473
467	7164	23452
468	7188	23466
469	7201	23444
470	7214	23419
471	7252	23479
472	7270	23472
473	7289	23468
474	7303	23447
475	7320	23438
476	7339	23434
477	7356	23423
478	7375	23420
479	7388	23396
480	7403	23379
481	7419	23366
482	7433	23346
483	7444	23316
484	7461	23308
485	7472	23279
486	7492	23278
487	7503	23247
488	7517	23227
489	7530	23207
490	7544	23187
491	7561	23176
492	7576	23160
493	7590	23139
494	7615	23155
495	7630	23137
496	7644	23119
497	7659	23102
498	7670	23072
499	7685	23056
500	7697	23030
501	7714	23020
502	7731	23010
503	7747	22996
504	7758	22969
505	7774	22953
506	7789	22939
507	7805	22923
508	7820	22907
509	7840	22906
510	7859	22902
511	7873	22881
512	7888	22865
513	7903	22849
514	7917	22830
515	7934	22818
516	7950	22806
517	7966	22792
518	7982	22778
519	8004	22780
520	8017	22760
521	8026	22726
522	8037	22698
523	8051	22678
524	8066	22662
525	8082	22648
526	8097	22634
527	8116	22629
528	8126	22598
529	8149	22603
530	8167	22594
531	8184	22582
532	8198	22566
533	8210	22541
534	8226	22527
535	8241	22509
536	8258	22498
537	8275	22487
538	8298	22492
539	8317	22487
540	8345	22507
541	8366	22505
542	8375	22474
543	8386	22445
544	8403	22435
545	8421	22427
546	8442	22425
547	8462	22422
548	8480	22413
549	8495	22398
550	8513	22388
551	8528	22372
552	8554	22383
553	8569	22368
554	8584	22351
555	8600	22337
556	8626	22347
557	8642	22333
558	8660	22325
559	8671	22299
560	8698	22311
561	8713	22295
562	8731	22286
563	8741	22256
564	8762	22255
565	8776	22236
566	8795	22229
567	8811	22214
568	8820	22183
569	8836	22167
570	8849	22146
571	8866	22134
572	8881	22118
573	8894	22095
574	8915	22094
575	8938	22097
576	8961	22100
577	8986	22108
578	8998	22084
579	9007	22053
580	9028	22050
581	9044	22035
582	9062	22027
583	9078	22012
584	9097	22005
585	9111	21984
586	9122	21958
587	9136	21941
588	9153	21927
589	9168	21911
590	9183	21893
591	9202	21887
592	9217	21869
593	9230	21849
594	9248	21838
595	9260	21815
596	9277	21801
597	9290	21782
598	9302	21757
599	9317	21740
600	9331	21722
601	9345	21701
602	9362	21689
603	9379	21678
604	9396	21666
605	9413	21654
606	9433	21649
607	9449	21634
608	9465	21619
609	9479	21599
610	9493	21582
611	9511	21571
612	9528	21559
613	9544	21544
614	9558	21525
615	9571	21504
616	9585	21485
617	9605	21479
618	9621	21466
619	9632	21441
620	9657	21446
621	9673	21431
622	9684	21406
623	9697	21384
624	9772	21499
625	9807	21527
626	9819	21503
627	9834	21485
628	9849	21468
629	9859	21441
630	9874	21423
631	9884	21395
632	9900	21380
633	9915	21363
634	9933	21352
635	9949	21339
636	9960	21313
637	9970	21284
638	9986	21270
639	9997	21244
640	10007	21217
641	10021	21197
642	10030	21169
643	10040	21141
644	10049	21111
645	10059	21083
646	10069	21057
647	10079	21030
648	10090	21004
649	10102	20982
650	10114	20959
651	10129	20941
652	10139	20916
653	10156	20903
654	10165	20874
655	10190	20877
656	10206	20862
657	10217	20838
658	10231	20820
659	10242	20796
660	10253	20770
661	10263	20743
662	10275	20721
663	10290	20705
664	10302	20683
665	10314	20660
666	10325	20635
667	10338	20615
668	10356	20605
669	10371	20587
670	10384	20567
671	10396	20544
672	10409	20524
673	10422	20505
674	10431	20477
675	10446	20459
676	10458	20438
677	10468	20412
678	10483	20396
679	10494	20371
680	10508	20354
681	10522	20335
682	10539	20321
683	10556	20310
684	10565	20283
685	10578	20263
686	10588	20237
687	10597	20209
688	10610	20189
689	10621	20165
690	10630	20137
691	10642	20115
692	10653	20093
693	10671	20082
694	10684	20062
695	10700	20048
696	10714	20031
697	10729	20014
698	10743	19996
699	10762	19988
700	10778	19972
701	10794	19959
702	10805	19935
703	10819	19918
704	10829	19892
705	10844	19875
706	10858	19858
707	10872	19840
708	10888	19825
709	10906	19816
710	10921	19799
711	10935	19782
712	10950	19765
713	10965	19750
714	10975	19725
715	10988	19706
716	11008	19697
717	11018	19673
718	11034	19659
719	11051	19647
720	11062	19623
721	11076	19606
722	11104	19613
723	11120	19599
724	11131	19576
725	11146	19560
726	11167	19554
727	11183	19540
728	11195	19518
729	11211	19504
730	11223	19484
731	11234	19460
732	11244	19435
733	11259	19419
734	11269	19395
735	11284	19379
736	11296	19359
737	11305	19333
738	11320	19316
739	11331	19293
740	11355	19293
741	11368	19273
742	11382	19256
743	11394	19235
744	11403	19209
745	11416	19190
746	11428	19169
747	11442	19151
748	11450	19125
749	11462	19103
750	11473	19081
751	11488	19066
752	11500	19044
753	11514	19027
754	11524	19003
755	11538	18986
756	11548	18962
757	11563	18946
758	11579	18932
759	11591	18913
760	11606	18897
761	11637	18906
762	11652	18890
763	11671	18882
764	11681	18858
765	11696	18842
766	11711	18827
767	11721	18803
768	11731	18779
769	11742	18757
770	11757	18741
771	11769	18721
772	11784	18706
773	11809	18705
774	11818	18681
775	11833	18664
776	11843	18641
777	11857	18625
778	11872	18608
779	11892	18601
780	11912	18592
781	11928	18579
782	11938	18555
783	11952	18538
784	11963	18516
785	11979	18502
786	11991	18482
787	12000	18458
788	12015	18442
789	12031	18427
790	12041	18405
791	12052	18382
792	12061	18359
793	12075	18341
794	12086	18320
795	12099	18301
796	12115	18287
797	12126	18265
798	12138	18245
799	12153	18230
800	12168	18215
801	12178	18192
802	12189	18170
803	12202	18151
804	12226	18149
805	12242	18135
806	12265	18131
807	12287	18127
808	12298	18105
809	12316	18094
810	12332	18080
811	12350	18069
812	12366	18054
813	12381	18040
814	12396	18024
815	12412	18010
816	12428	17995
817	12444	17981
818	12460	17968
819	12476	17953
820	12492	17939
821	12508	17925
822	12528	17917
823	12543	17902
824	12554	17881
825	12565	17858
826	12581	17845
827	12593	17826
828	12606	17806
829	12621	17791
830	12636	17776
831	12646	17753
832	12662	17739
833	12677	17723
834	12692	17708
835	12707	17693
836	12722	17678
837	12739	17664
838	12751	17644
839	12764	17627
840	12786	17621
841	12810	17618
842	12839	17622
843	12860	17614
844	12877	17602
845	12891	17585
846	12905	17567
847	12921	17553
848	12939	17542
849	12950	17521
850	12972	17515
851	12996	17511
852	13013	17499
853	13030	17486
854	13042	17466
855	13054	17446
856	13071	17433
857	13081	17411
858	13092	17390
859	13102	17368
860	13111	17345
861	13126	17328
862	13136	17307
863	13147	17287
864	13161	17270
865	13172	17248
866	13182	17227
867	13192	17204
868	13202	17183
869	13212	17161
870	13224	17142
871	13243	17131
872	13254	17111
873	13270	17097
874	13286	17082
875	13298	17063
876	13313	17048
877	13331	17036
878	13340	17013
879	13352	16993
880	13362	16972
881	13370	16948
882	13380	16927
883	13389	16903
884	13412	16897
885	13422	16876
886	13438	16861
887	13449	16842
888	13460	16821
889	13476	16808
890	13488	16788
891	13502	16772
892	13517	16756
893	13532	16741
894	13544	16722
895	13554	16701
896	13571	16687
897	13587	16674
898	13603	16660
899	13637	16668
900	13647	16646
901	13658	16626
902	13668	16605
903	13678	16584
904	13689	16563
905	13701	16544
906	13710	16522
907	13721	16501
908	13730	16479
909	13744	16463
910	13759	16448
911	13771	16429
912	13786	16414
913	13800	16397
914	13810	16375
915	13820	16355
916	13830	16333
917	13839	16312
918	13849	16290
919	13859	16270
920	13879	16260
921	13890	16240
922	13905	16225
923	13916	16205
924	13926	16185
925	13937	16164
926	13946	16143
927	13957	16123
928	13972	16108
929	13987	16093
930	14002	16078
931	14021	16067
932	14040	16057
933	14051	16037
934	14059	16014
935	14070	15994
936	14080	15973
937	14089	15952
938	14100	15932
939	14110	15911
940	14120	15891
941	14131	15871
942	14140	15850
943	14150	15829
944	14162	15810
945	14173	15792
946	14185	15773
947	14195	15753
948	14207	15734
949	14217	15714
950	14226	15692
951	14237	15673
952	14249	15655
953	14259	15634
954	14281	15627
955	14291	15606
956	14306	15592
957	14317	15573
958	14328	15554
959	14337	15532
960	14348	15513
961	14359	15494
962	14370	15474
963	14380	15454
964	14390	15434
965	14401	15415
966	14412	15395
967	14422	15376
968	14433	15356
969	14444	15337
970	14453	15316
971	14464	15297
972	14473	15276
973	14484	15257
974	14495	15238
975	14509	15223
976	14524	15208
977	14534	15188
978	14544	15168
979	14555	15149
980	14565	15129
981	14576	15110
982	14589	15093
983	14604	15079
984	14615	15060
985	14625	15040
986	14634	15019
987	14645	15001
988	14656	14982
989	14665	14962
990	14675	14942
991	14685	14922
992	14696	14903
993	14707	14885
994	14716	14864
995	14727	14846
996	14736	14825
997	14747	14807
998	14757	14787
999	14766	14766
1000	14782	14752
1001	14797	14738
1002	14813	14724
1003	14828	14710
1004	14845	14698
1005	14860	14683
1006	14877	14670
1007	14890	14654
1008	14914	14648
1009	14928	14632
1010	14939	14614
1011	14955	14600
1012	14969	14585
1013	14978	14564
1014	14995	14552
1015	15018	14545
1016	15032	14530
1017	15052	14520
1018	15131	14567
1019	15153	14559
1020	15178	14554
1021	15200	14546
1022	15209	14525
1023	15226	14513
1024	15241	14498
1025	15259	14485
1026	15275	14472
1027	15287	14454
1028	15303	14440
1029	15318	14425
1030	15328	14406
1031	15339	14388
1032	15354	14373
1033	15370	14359
1034	15383	14342
1035	15404	14333
1036	15416	14316
1037	15438	14308
1038	15454	14293
1039	15474	14284
1040	15493	14273
1041	15509	14259
1042	15531	14250
1043	15545	14235
1044	15572	14231
1045	15589	14218
1046	15605	14204
1047	15619	14189
1048	15633	14173
1049	15652	14162
1050	15666	14146
1051	15684	14134
1052	15701	14120
1053	15719	14108
1054	15728	14088
1055	15742	14073
1056	15761	14061
1057	15771	14042
1058	15782	14023
1059	15791	14003
1060	15804	13987
1061	15819	13972
1062	15838	13961
1063	15856	13948
1064	15871	13934
1065	15888	13921
1066	15906	13909
1067	15922	13895
1068	15936	13879
1069	15949	13862
1070	15960	13844
1071	15976	13830
1072	15987	13812
1073	15999	13794
1074	16013	13779
1075	16023	13760
1076	16040	13747
1077	16055	13732
1078	16067	13714
1079	16082	13699
1080	16093	13681
1081	16112	13670
1082	16129	13657
1083	16144	13642
1084	16161	13629
1085	16174	13612
1086	16191	13599
1087	16208	13586
1088	16226	13573
1089	16240	13558
1090	16255	13544
1091	16269	13528
1092	16293	13521
1093	16308	13505
1094	16326	13493
1095	16342	13479
1096	16358	13465
1097	16369	13447
1098	16379	13428
1099	16398	13417
1100	16421	13408
1101	16432	13390
1102	16444	13373
1103	16455	13355
1104	16466	13337
1105	16478	13319
1106	16496	13307
1107	16508	13289
1108	16522	13274
1109	16537	13260
1110	16553	13246
1111	16568	13231
1112	16584	13217
1113	16599	13202
1114	16618	13190
1115	16633	13175
1116	16650	13162
1117	16662	13145
1118	16679	13132
1119	16694	13117
1120	16711	13104
1121	16727	13089
1122	16742	13074
1123	16756	13059
1124	16768	13042
1125	16783	13027
1126	16797	13011
1127	16808	12993
1128	16824	12979
1129	16838	12963
1130	16853	12949
1131	16863	12930
1132	16874	12912
1133	16889	12898
1134	16904	12883
1135	16918	12867
1136	16935	12854
1137	16947	12837
1138	16960	12820
1139	16982	12811
1140	16997	12796
1141	17012	12781
1142	17024	12764
1143	17040	12750
1144	17056	12736
1145	17072	12722
1146	17088	12708
1147	17103	12693
1148	17122	12681
1149	17137	12666
1150	17148	12648
1151	17160	12632
1152	17171	12614
1153	17187	12600
1154	17202	12585
1155	17215	12569
1156	17228	12552
1157	17240	12535
1158	17266	12529
1159	17284	12516
1160	17310	12509
1161	17326	12495
1162	17338	12478
1163	17357	12466
1164	17372	12451
1165	17387	12436
1166	17402	12421
1167	17415	12405
1168	17426	12388
1169	17438	12370
1170	17453	12355
1171	17464	12338
1172	17479	12323
1173	17492	12306
1174	17512	12295
1175	17529	12282
1176	17552	12273
1177	17569	12259
1178	17584	12245
1179	17602	12232
1180	17619	12218
1181	17635	12204
1182	17646	12187
1183	17661	12171
1184	17670	12153
1185	17695	12144
1186	17713	12132
1187	17732	12120
1188	17749	12106
1189	17766	12092
1190	17783	12079
1191	17799	12065
1192	17816	12051
1193	17834	12038
1194	17847	12022
1195	17857	12004
1196	17874	11991
1197	17888	11975
1198	17904	11961
1199	17916	11944
1200	17932	11929
1201	17949	11916
1202	17970	11905
1203	17985	11890
1204	18001	11876
1205	18019	11863
1206	18036	11850
1207	18049	11834
1208	18061	11816
1209	18076	11801
1210	18093	11788
1211	18111	11775
1212	18127	11760
1213	18141	11745
1214	18156	11730
1215	18171	11715
1216	18180	11697
1217	18195	11682
1218	18217	11671
1219	18228	11654
1220	18243	11639
1221	18253	11621
1222	18262	11602
1223	18272	11584
1224	18283	11567
1225	18297	11551
1226	18309	11534
1227	18321	11518
1228	18337	11504
1229	18347	11485
1230	18363	11471
1231	18379	11457
1232	18395	11443
1233	18411	11428
1234	18427	11414
1235	18437	11396
1236	18453	11382
1237	18464	11364
1238	18478	11349
1239	18497	11336
1240	18511	11321
1241	18542	11316
1242	18558	11302
1243	18574	11288
1244	18588	11272
1245	18603	11257
1246	18620	11244
1247	18639	11231
1248	18654	11216
1249	18669	11201
1250	18681	11184
1251	18701	11173
1252	18717	11158
1253	18730	11142
1254	18744	11127
1255	18759	11112
1256	18776	11098
1257	18791	11083
1258	18802	11066
1259	18816	11050
1260	18825	11032
1261	18842	11018
1262	18857	11004
1263	18879	10993
1264	18894	10978
1265	18905	10961
1266	18924	10948
1267	18946	10937
1268	18964	10924
1269	18984	10912
1270	19001	10898
1271	19017	10884
1272	19030	10868
1273	19042	10851
1274	19060	10838
1275	19092	10833
1276	19107	10818
1277	19118	10801
1278	19130	10784
1279	19145	10769
1280	19162	10755
1281	19178	10740
1282	19197	10728
1283	19215	10715
1284	19231	10700
1285	19241	10682
1286	19259	10669
1287	19274	10654
1288	19304	10648
1289	19320	10633
1290	19333	10617
1291	19349	10603
1292	19365	10588
1293	19376	10571
1294	19390	10556
1295	19404	10540
1296	19419	10525
1297	19428	10507
1298	19439	10490
1299	19460	10478
1300	19480	10466
1301	19497	10452
1302	19515	10439
1303	19531	10425
1304	19548	10410
1305	19558	10393
1306	19569	10376
1307	19579	10358
1308	19594	10343
1309	19605	10326
1310	19615	10308
1311	19631	10294
1312	19641	10277
1313	19651	10259
1314	19660	10241
1315	19671	10224
1316	19681	10206
1317	19696	10191
1318	19712	10177
1319	19724	10160
1320	19740	10146
1321	19750	10128
1322	19759	10111
1323	19773	10095
1324	19783	10078
1325	19792	10060
1326	19804	10044
1327	19816	10027
1328	19849	10021
1329	19858	10003
1330	19878	9991
1331	19889	9974
1332	19900	9957
1333	19911	9940
1334	19931	9928
1335	19941	9911
1336	19953	9894
1337	19970	9880
1338	19983	9864
1339	20002	9851
1340	20013	9834
1341	20026	9819
1342	20038	9802
1343	20052	9787
1344	20065	9771
1345	20075	9754
1346	20095	9741
1347	20116	9730
1348	20126	9712
1349	20144	9699
1350	20154	9682
1351	20167	9666
1352	20176	9648
1353	20186	9631
1354	20197	9614
1355	20212	9599
1356	20225	9583
1357	20237	9567
1358	20249	9550
1359	20263	9535
1360	20276	9520
1361	20287	9503
1362	20297	9485
1363	20307	9468
1364	20318	9452
1365	20328	9435
1366	20338	9417
1367	20349	9401
1368	20364	9386
1369	20380	9372
1370	20395	9357
1371	20411	9343
1372	20423	9326
1373	20438	9311
1374	20452	9296
1375	20462	9279
1376	20471	9261
1377	20487	9247
1378	20498	9231
1379	20515	9216
1380	20531	9202
1381	20547	9188
1382	20560	9172
1383	20570	9155
1384	20595	9145
1385	20605	9128
1386	20619	9113
1387	20632	9097
1388	20643	9080
1389	20656	9065
1390	20668	9048
1391	20684	9034
1392	20698	9019
1393	20712	9004
1394	20727	8989
1395	20736	8971
1396	20746	8954
1397	20756	8937
1398	20766	8921
1399	20782	8906
1400	20796	8891
1401	20808	8875
1402	20824	8861
1403	20835	8844
1404	20852	8830
1405	20867	8815
1406	20879	8800
1407	20889	8782
1408	20904	8768
1409	20914	8751
1410	20931	8737
1411	20947	8723
1412	20959	8706
1413	20970	8690
1414	20992	8678
1415	21007	8663
1416	21020	8648
1417	21035	8633
1418	21047	8617
1419	21061	8602
1420	21085	8591
1421	21104	8578
1422	21129	8567
1423	21141	8551
1424	21158	8537
1425	21183	8526
1426	21197	8511
1427	21213	8497
1428	21227	8481
1429	21241	8467
1430	21255	8451
1431	21273	8438
1432	21288	8423
1433	21301	8407
1434	21320	8394
1435	21334	8379
1436	21350	8365
1437	21364	8349
1438	21380	8335
1439	21396	8320
1440	21410	8305
1441	21437	8295
1442	21452	8280
1443	21467	8265
1444	21484	8251
1445	21498	8236
1446	21514	8222
1447	21532	8208
1448	21547	8193
1449	21564	8179
1450	21579	8164
1451	21597	8151
1452	21610	8135
1453	21623	8119
1454	21634	8103
1455	21649	8088
1456	21662	8073
1457	21674	8057
1458	21687	8041
1459	21700	8026
1460	21713	8010
1461	21729	7996
1462	21743	7980
1463	21757	7965
1464	21771	7950
1465	21786	7935
1466	21805	7922
1467	21815	7905
1468	21827	7890
1469	21844	7875
1470	21872	7865
1471	21894	7853
1472	21908	7838
1473	21925	7824
1474	21937	7808
1475	21952	7793
1476	21966	7778
1477	21981	7763
1478	21993	7747
1479	22005	7731
1480	22015	7715
1481	22037	7702
1482	22068	7693
1483	22100	7684
1484	22117	7670
1485	22148	7661
1486	22162	7645
1487	22191	7635
1488	22206	7620
1489	22217	7604
1490	22228	7588
1491	22244	7573
1492	22257	7558
1493	22272	7543
1494	22285	7527
1495	22299	7512
1496	22314	7497
1497	22330	7483
1498	22345	7468
1499	22361	7453
1500	22382	7440
1501	22396	7425
1502	22407	7409
1503	22421	7394
1504	22442	7381
1505	22454	7365
1506	22470	7350
1507	22486	7336
1508	22502	7321
1509	22523	7309
1510	22537	7293
1511	22549	7277
1512	22566	7263
1513	22581	7248
1514	22597	7234
1515	22609	7218
1516	22630	7205
1517	22646	7190
1518	22660	7175
1519	22674	7160
1520	22692	7146
1521	22707	7131
1522	22721	7116
1523	22735	7101
1524	22747	7085
1525	22757	7068
1526	22771	7053
1527	22785	7038
1528	22800	7023
1529	22811	7007
1530	22830	6993
1531	22845	6978
1532	22862	6964
1533	22873	6948
1534	22890	6934
1535	22912	6921
1536	22926	6906
1537	22953	6894
1538	22968	6880
1539	22986	6866
1540	23001	6851
1541	23012	6835
1542	23023	6818
1543	23038	6804
1544	23064	6792
1545	23096	6782
1546	23118	6769
1547	23129	6753
1548	23139	6737
1549	23150	6721
1550	23165	6706
1551	23183	6692
1552	23196	6676
1553	23206	6660
1554	23218	6644
1555	23228	6628
1556	23242	6612
1557	23253	6597
1558	23270	6582
1559	23283	6567
1560	23295	6551
1561	23308	6536
1562	23326	6521
1563	23339	6506
1564	23349	6490
1565	23362	6474
1566	23373	6458
1567	23390	6444
1568	23412	6431
1569	23422	6415
1570	23436	6399
1571	23456	6386
1572	23468	6370
1573	23480	6354
1574	23488	6338
1575	23503	6323
1576	23518	6308
1577	23529	6292
1578	23546	6278
1579	23557	6262
1580	23570	6246
1581	23584	6231
1582	23597	6216
1583	23608	6200
1584	23623	6185
1585	23637	6170
1586	23653	6155
1587	23671	6141
1588	23683	6125
1589	23696	6110
1590	23705	6093
1591	23720	6079
1592	23732	6063
1593	23746	6048
1594	23762	6033
1595	23774	6018
1596	23790	6003
1597	23802	5987
1598	23813	5972
1599	23829	5957
1600	23845	5942
1601	23856	5926
1602	23873	5912
1603	23886	5897
1604	23898	5881
1605	23911	5866
1606	23920	5849
1607	23932	5834
1608	23944	5818
1609	23958	5803
1610	23977	5789
1611	24001	5777
1612	24018	5762
1613	24034	5747
1614	24064	5736
1615	24075	5720
1616	24090	5705
1617	24100	5690
1618	24113	5674
1619	24124	5658
1620	24141	5644
1621	24156	5629
1622	24173	5615
1623	24285	5622
1624	24302	5608
1625	24316	5593
1626	24331	5578
1627	24344	5562
1628	24356	5547
1629	24371	5532
1630	24382	5516
1631	24396	5501
1632	24407	5485
1633	24422	5470
1634	24438	5455
1635	24452	5440
1636	24463	5424
1637	24475	5409
1638	24489	5393
1639	24506	5379
1640	24522	5364
1641	24540	5350
1642	24558	5336
1643	24583	5323
1644	24593	5307
1645	24604	5291
1646	24616	5275
1647	24625	5259
1648	24640	5244
1649	24654	5229
1650	24668	5214
1651	24678	5198
1652	24692	5183
1653	24709	5168
1654	24721	5153
1655	24738	5138
1656	24756	5124
1657	24772	5109
1658	24791	5095
1659	24810	5081
1660	24826	5067
1661	24839	5051
1662	24866	5039
1663	24886	5025
1664	24903	5010
1665	24920	4995
1666	24933	4980
1667	24949	4965
1668	24963	4950
1669	24982	4936
