iter	RMSE
338	48551.51219
339	48551.46968
340	48551.4288
341	48551.38793
342	48551.35196
343	48551.31435
344	48512.76273
345	48512.72182
346	48512.68092
347	48512.68092
348	48512.64164
349	48512.60564
350	48512.60401
351	48512.56801
352	48512.53201
353	48512.49601
354	48512.46492
355	48512.42892
356	48512.39783
357	48512.39619
358	48512.37001
359	48512.33728
360	48512.30783
361	48512.28001
362	48512.25056
363	48512.22274
364	48512.19656
365	48512.17037
366	48512.14583
367	48512.12292
368	48512.09674
369	48512.07383
370	48512.04928
371	48512.02801
372	48512.00837
373	48488.99068
374	48488.97104
375	48488.94812
376	48488.92356
377	48473.37309
378	48473.35344
379	48473.3518
380	48473.33051
381	48473.30922
382	48473.28793
383	48473.28466
384	48420.52611
385	48420.50644
386	48420.4884
387	48420.46709
388	48420.44742
389	48420.42774
390	48420.41463
391	48420.39823
392	48420.38184
393	48420.36544
394	48420.34905
395	48420.32937
396	48420.3179
397	48420.30314
398	48420.29003
399	48420.27363
400	48420.25888
401	48420.25068
402	48420.23265
403	48420.21953
404	48420.20969
405	48420.19822
406	48420.18674
407	48420.17362
408	48420.16379
409	48420.15231
410	48420.14247
411	48420.13264
412	48387.72419
413	48383.60782
414	48383.60618
415	48383.59634
416	48362.85167
417	48362.84182
418	48362.83362
419	48362.82213
420	48300.31277
421	48267.05088
422	48267.03936
423	48267.03114
424	48246.35482
425	48229.64148
426	48229.62667
427	48202.89235
428	48202.88247
429	48161.99004
430	48112.1753
431	48112.1654
432	48112.15715
433	48060.06591
434	48029.36319
435	48029.35493
436	48029.34832
437	48029.34005
438	47990.98612
439	47990.98281
440	47952.26049
441	47932.65408
442	47908.78639
443	47895.33487
444	47866.43207
445	47852.13753
446	47852.12757
447	47838.383
448	47791.97337
449	47776.78923
450	47759.44616
451	47724.24876
452	47691.21263
453	47663.7866
454	47663.78327
455	47663.77494
456	47643.45999
457	47643.45499
458	47635.07994
459	47635.07161
460	47635.06494
461	47635.05828
462	47618.12704
463	47618.1187
464	47618.11204
465	47618.10703
466	47596.69184
467	47581.40034
468	47557.39309
469	47527.07551
470	47527.06883
471	47501.95122
472	47473.77711
473	47451.554
474	47438.35938
475	47432.19584
476	47432.1925
477	47432.18748
478	47432.18246
479	47382.2438
480	47382.24045
481	47363.15901
482	47363.15398
483	47336.9952
484	47312.31696
485	47291.37431
486	47265.57049
487	47230.98157
488	47215.55649
489	47206.99622
490	47195.39173
491	47195.38501
492	47173.89571
493	47173.89234
494	47144.76783
495	47137.53357
496	47137.52852
497	47102.24896
498	47086.40744
499	47069.21814
500	47069.21814
501	47069.21308
502	47069.2097
503	47050.74537
504	47050.74199
505	47050.73693
506	47027.556
507	47027.55094
508	47002.4248
509	47002.42142
510	47002.41636
511	46984.41913
512	46973.36297
513	46958.05782
514	46948.00324
515	46943.66593
516	46931.247
517	46924.09656
518	46924.09487
519	46924.08641
520	46901.20509
521	46901.19832
522	46901.19155
523	46901.18817
524	46901.18309
525	46901.17801
526	46901.17293
527	46884.42706
528	46871.80952
529	46871.80275
530	46871.80106
531	46855.72576
532	46819.07413
533	46819.07243
534	46819.06735
535	46819.06226
536	46819.05887
537	46806.13031
538	46806.12692
539	46784.43846
540	46784.42998
541	46784.42658
542	46756.17325
543	46756.16646
544	46756.15967
545	46756.15797
546	46740.2535
547	46740.2501
548	46740.23991
549	46740.23651
550	46724.72588
551	46724.72249
552	46724.71739
553	46702.61378
554	46702.61038
555	46702.60358
556	46691.41099
557	46691.40759
558	46689.99642
559	46676.10523
560	46660.78084
561	46660.77573
562	46642.90367
563	46611.58596
564	46594.34416
565	46594.33564
566	46594.33223
567	46594.32882
568	46590.50723
569	46557.231
570	46549.11414
571	46517.35103
572	46504.88825
573	46504.88483
574	46492.54847
575	46475.19931
576	46457.92226
577	46434.25221
578	46425.35637
579	46410.33404
580	46394.08516
581	46388.20384
582	46388.197
583	46388.19186
584	46381.8785
585	46362.25007
586	46340.33846
587	46304.63839
588	46303.73662
589	46283.57251
590	46273.7505
591	46240.12271
592	46212.8009
593	46196.28148
594	46172.69737
595	46157.82154
596	46125.13499
597	46125.12466
598	46119.47412
599	46119.45691
600	46119.45002
601	46102.16019
602	46097.03725
603	46085.23594
604	46085.23078
605	46065.75857
606	46053.08394
607	46041.30413
608	46027.82943
609	45998.80419
610	45996.54683
611	45984.16041
612	45982.71373
613	45982.70855
614	45982.7051
615	45975.44512
616	45965.92684
617	45965.92339
618	45946.3004
619	45928.34736
620	45928.34045
621	45928.33526
622	45928.33008
623	45916.86404
624	45916.85885
625	45887.51258
626	45874.21766
627	45874.21593
628	45864.59011
629	45850.85398
630	45836.97691
631	45817.35068
632	45815.20567
633	45815.2022
634	45787.14659
635	45771.62343
636	45771.61823
637	45757.61825
638	45735.45687
639	45710.67465
640	45710.66944
641	45696.11225
642	45695.98196
643	45672.14472
644	45670.62558
645	45670.61515
646	45670.60472
647	45660.80211
648	45643.50203
649	45621.66107
650	45621.64889
651	45607.71253
652	45588.76596
653	45579.2906
654	45572.81292
655	45559.46798
656	45546.83024
657	45546.8163
658	45507.07309
659	45494.93554
660	45494.89366
661	45494.83957
662	45494.78548
663	45494.42428
664	45478.54288
665	45478.52018
666	45470.68215
667	45467.24974
668	45467.24276
669	45467.21308
670	45467.20435
671	45450.45062
672	45439.32346
673	45439.30599
674	45415.77275
675	45415.75353
676	45415.75003
677	45407.85395
678	45402.98836
679	45398.63634
680	45367.74579
681	45360.27188
682	45360.21062
683	45344.48879
684	45328.94013
685	45328.88059
686	45327.79829
687	45327.77552
688	45326.448
689	45297.84608
690	45264.1825
691	45255.42503
692	45242.42162
693	45215.55561
694	45198.80345
695	45198.75251
696	45184.54166
697	45167.24721
698	45167.24018
699	45159.12838
700	45136.30383
701	45108.50527
702	45090.48625
703	45090.48097
704	45090.47569
705	45083.97004
706	45067.78546
707	45056.32771
708	45047.55978
709	45038.64386
710	45029.58514
711	45029.57103
712	45029.51991
713	45020.8508
714	45020.84374
715	45020.82611
716	45004.59413
717	45004.58884
718	45004.58179
719	44986.04117
720	44970.29268
721	44964.78655
722	44964.77772
723	44964.24985
724	44959.50222
725	44959.45985
726	44959.42453
727	44946.24542
728	44942.97079
729	44927.70723
730	44894.0172
731	44893.99598
732	44893.99244
733	44878.55126
734	44870.37312
735	44851.56464
736	44851.55579
737	44842.80625
738	44842.77792
739	44842.77261
740	44816.7794
741	44816.75283
742	44803.40063
743	44803.40063
744	44797.02164
745	44796.90822
746	44796.89405
747	44796.88696
748	44796.88342
749	44796.8781
750	44781.68175
751	44781.67997
752	44763.11265
753	44754.10458
754	44754.09749
755	44746.35077
756	44746.32771
757	44732.39725
758	44732.39371
759	44732.38838
760	44732.37064
761	44729.47079
762	44729.45482
763	44729.4353
764	44713.32124
765	44713.30526
766	44713.30526
767	44713.30171
768	44711.63281
769	44702.07452
770	44702.06032
771	44702.05677
772	44702.05677
773	44689.57979
774	44689.57801
775	44679.4731
776	44679.46955
777	44655.46833
778	44633.59921
779	44608.43085
780	44608.42729
781	44608.42195
782	44591.90634
783	44581.19168
784	44566.65743
785	44552.59419
786	44540.80786
787	44534.30212
788	44523.80895
789	44523.80538
790	44515.03244
791	44509.45394
792	44509.43254
793	44495.65807
794	44495.63487
795	44479.45753
796	44475.42566
797	44457.13577
798	44457.11791
799	44451.66073
800	44451.65715
801	44451.6518
802	44445.45451
803	44445.442
804	44444.81151
805	44444.80794
806	44426.46792
807	44421.63423
808	44421.63244
809	44401.53436
810	44401.53078
811	44387.64414
812	44375.17357
813	44370.6939
814	44347.52621
815	44338.29585
816	44338.28331
817	44338.27615
818	44327.31215
819	44321.26763
820	44310.77955
821	44293.82857
822	44274.3323
823	44274.32333
824	44258.18168
825	44249.35786
826	44249.35607
827	44249.34889
828	44249.33454
829	44235.25475
830	44226.55919
831	44211.27633
832	44204.12768
833	44198.1633
834	44172.97867
835	44172.66418
836	44172.66058
837	44172.63183
838	44166.54816
839	44166.53558
840	44166.53019
841	44166.51941
842	44163.05395
843	44163.02519
844	44163.0144
845	44156.03232
846	44138.34747
847	44124.91772
848	44124.44457
849	44124.43917
850	44124.43557
851	44104.58184
852	44104.57824
853	44104.57104
854	44104.56204
855	44090.7277
856	44082.30256
857	44082.29896
858	44082.29356
859	44078.59636
860	44078.59095
861	44074.31528
862	44070.15088
863	44050.17357
864	44050.16816
865	44050.15735
866	44050.14654
867	44050.14113
868	44050.13752
869	44039.90933
870	44019.59549
871	44019.59369
872	44017.79209
873	44017.78668
874	44004.10546
875	43989.69815
876	43989.27948
877	43989.27407
878	43969.5236
879	43969.40625
880	43961.81198
881	43961.80836
882	43949.43733
883	43949.43552
884	43932.09215
885	43932.08673
886	43932.07227
887	43922.91545
888	43918.39327
889	43904.98122
890	43904.97579
891	43904.97218
892	43904.96856
893	43904.96675
894	43904.96133
895	43892.83651
896	43892.71715
897	43877.55502
898	43867.94166
899	43854.60831
900	43848.98562
901	43847.34176
902	43831.80172
903	43831.7981
904	43831.7981
905	43821.64031
906	43821.63669
907	43811.45118
908	43811.33703
909	43794.8906
910	43794.89241
911	43794.77641
912	43792.34198
913	43783.87937
914	43779.84328
915	43779.84328
916	43776.43969
917	43760.46631
918	43753.56514
919	43753.56333
920	43750.30467
921	43750.30104
922	43750.29922
923	43741.77222
924	43741.7704
925	43731.80227
926	43731.80046
927	43731.68791
928	43721.68843
929	43721.68843
930	43707.5422
931	43688.13317
932	43688.12772
933	43688.12408
934	43684.37535
935	43675.15388
936	43675.03937
937	43675.03756
938	43674.62496
939	43672.78186
940	43672.6728
941	43663.89611
942	43663.89065
943	43652.75727
944	43652.39174
945	43639.9239
946	43631.22067
947	43624.36638
948	43621.37832
949	43610.15581
950	43590.18076
951	43589.68723
952	43574.62188
953	43574.62005
954	43574.61823
955	43560.80329
956	43560.80147
957	43555.61108
958	43538.06889
959	43537.86103
960	43537.85738
961	43521.003
962	43521.00117
963	43510.04287
964	43510.03922
965	43510.03922
966	43499.23145
967	43499.111
968	43499.10735
969	43499.10735
970	43499.10553
971	43499.10553
972	43499.10188
973	43499.10005
974	43499.09823
975	43499.10005
976	43499.09823
977	43499.0964
978	43499.0964
979	43499.09458
980	43499.09458
981	43499.09458
982	43499.09275
983	43499.09275
984	43489.68232
985	43489.68049
986	43489.67684
987	43489.67684
988	43489.67867
989	43482.46798
990	43482.46615
991	43482.4625
992	43482.46432
993	43482.4625
994	43482.4625
995	43482.46067
996	43482.4625
997	43467.89691
998	43455.14412
999	43455.14412
1000	43455.14412
1001	43455.1423
1002	43455.1423
1003	43455.1423
1004	43455.13864
1005	43455.14047
1006	43455.13864
1007	43455.13864
1008	43455.13682
1009	43455.13682
1010	43455.14047
1011	43455.14047
1012	43455.13682
1013	43440.45607
1014	43440.4579
1015	43440.4579
1016	43440.4579
1017	43440.4579
1018	43440.45973
1019	43440.45607
1020	43440.45607
1021	43440.45607
1022	43440.45425
1023	43440.45425
1024	43440.45425
1025	43440.45242
1026	43440.45242
1027	43428.86876
1028	43424.82526
1029	43418.27664
1030	43418.27847
1031	43407.60329
1032	43406.35055
1033	43406.34873
1034	43400.62224
1035	43400.62224
1036	43400.62224
1037	43400.62041
1038	43382.46842
1039	43382.46842
1040	43382.46659
1041	43371.98211
1042	43371.98211
1043	43365.22414
1044	43365.22231
1045	43346.25337
1046	43346.25154
1047	43346.25337
1048	43334.19572
1049	43334.19755
1050	43330.42186
1051	43326.97747
1052	43326.97564
1053	43325.01881
1054	43324.68167
1055	43324.68167
1056	43324.68534
1057	43308.47019
1058	43308.46835
1059	43308.46835
1060	43308.40053
1061	43308.3987
1062	43291.84556
1063	43291.79055
1064	43285.22546
1065	43274.98157
1066	43274.93021
1067	43262.96094
1068	43250.11836
1069	43250.11836
1070	43250.05412
1071	43249.99539
1072	43249.94032
1073	43249.91096
1074	43249.86507
1075	43249.86324
1076	43234.10844
1077	43221.20953
1078	43221.17831
1079	43221.15076
1080	43220.8275
1081	43220.80546
1082	43220.50608
1083	43220.4822
1084	43201.92378
1085	43201.92562
1086	43201.92746
1087	43201.89806
1088	43200.86905
1089	43200.86537
1090	43200.86537
1091	43200.86537
1092	43200.86537
1093	43200.86537
1094	43200.84332
1095	43200.84332
1096	43200.8323
1097	43200.83046
1098	43200.83046
1099	43200.8323
1100	43200.83046
1101	43200.81025
1102	43190.04456
1103	43178.45991
1104	43172.84662
1105	43162.01878
1106	43149.21792
1107	43149.21608
1108	43148.92724
1109	43148.92724
1110	43143.03778
1111	43138.121
1112	43137.85417
1113	43137.85233
1114	43132.31105
1115	43130.84233
1116	43116.44886
1117	43116.44886
1118	43114.29283
1119	43105.09489
1120	43104.99544
1121	43093.89451
1122	43092.49449
1123	43092.31027
1124	43088.80079
1125	43087.49088
1126	43071.71539
1127	43071.61402
1128	43062.65768
1129	43058.20554
1130	43050.07251
1131	43035.97667
1132	43027.7638
1133	43019.40912
1134	43014.6683
1135	43012.64743
1136	43002.01186
1137	42996.9091
1138	42992.40769
1139	42978.2172
1140	42963.53609
1141	42956.76561
1142	42956.76006
1143	42952.32837
1144	42949.16602
1145	42941.46711
1146	42941.18427
1147	42930.22404
1148	42917.06548
1149	42916.76768
1150	42907.63471
1151	42907.4756
1152	42900.58894
1153	42896.88427
1154	42887.13439
1155	42868.58166
1156	42859.86071
1157	42859.66067
1158	42846.35075
1159	42841.73161
1160	42832.84766
1161	42832.62526
1162	42821.58904
1163	42821.20716
1164	42821.20716
1165	42813.36101
1166	42807.84263
1167	42807.84634
1168	42807.51625
1169	42797.31197
1170	42797.04487
1171	42783.61342
1172	42783.61156
1173	42783.38334
1174	42774.60605
1175	42774.60791
1176	42773.22898
1177	42757.59747
1178	42757.42295
1179	42756.67845
1180	42756.67474
1181	42756.67288
1182	42746.93373
1183	42746.82788
1184	42744.15177
1185	42736.19674
1186	42731.32975
1187	42731.3279
1188	42726.26527
1189	42721.64429
1190	42720.78581
1191	42720.40674
1192	42715.34096
1193	42702.3467
1194	42702.14035
1195	42689.17369
1196	42689.06584
1197	42685.86539
1198	42677.90694
1199	42671.50599
1200	42662.16979
1201	42661.99302
1202	42653.66347
1203	42653.57786
1204	42649.70283
1205	42649.647
1206	42644.96373
1207	42639.36212
1208	42634.48966
1209	42634.44125
1210	42634.36305
1211	42630.80283
1212	42625.22357
1213	42617.51271
1214	42610.79716
1215	42610.65744
1216	42608.20567
1217	42605.10163
1218	42604.92834
1219	42604.25012
1220	42604.17372
1221	42598.7531
1222	42598.7326
1223	42598.7326
1224	42596.44787
1225	42596.44601
1226	42596.44601
1227	42596.44601
1228	42596.44228
1229	42590.64976
1230	42582.16085
1231	42582.15712
1232	42582.11797
1233	42581.96324
1234	42581.96324
1235	42581.96324
1236	42581.96324
1237	42581.88681
1238	42581.88681
1239	42581.88494
1240	42581.88494
1241	42581.88494
1242	42581.80664
1243	42581.80851
1244	42581.79359
1245	42581.79359
1246	42568.97676
1247	42568.97489
1248	42566.11603
1249	42561.60076
1250	42549.52038
1251	42546.05195
1252	42546.05195
1253	42546.05195
1254	42545.94933
1255	42543.35015
1256	42543.35015
1257	42543.35202
1258	42540.581
1259	42540.581
1260	42535.19334
1261	42535.12242
1262	42524.45142
1263	42523.40975
1264	42523.40602
1265	42523.40415
1266	42523.40228
1267	42523.40415
1268	42523.40415
1269	42523.40788
1270	42518.19167
1271	42518.12073
1272	42511.57061
1273	42511.50152
1274	42504.71506
1275	42487.51063
1276	42483.60177
1277	42480.1672
1278	42466.7346
1279	42451.17536
1280	42443.43101
1281	42442.43411
1282	42432.87539
1283	42432.80992
1284	42425.28675
1285	42425.29049
1286	42413.18252
1287	42413.06835
1288	42404.27992
1289	42404.27992
1290	42404.21627
1291	42404.22002
1292	42404.10769
1293	42404.10957
1294	42396.28172
1295	42395.39419
1296	42395.39606
1297	42394.54221
1298	42394.47855
1299	42394.47855
1300	42391.56297
1301	42380.8371
1302	42380.83522
1303	42372.84009
1304	42372.84196
1305	42365.74099
1306	42365.68477
1307	42356.70473
1308	42356.66537
1309	42356.56791
1310	42353.92525
1311	42343.64916
1312	42343.61354
1313	42343.61354
1314	42341.92436
1315	42328.63168
1316	42328.63168
1317	42327.25698
1318	42324.69689
1319	42310.98416
1320	42310.98416
1321	42310.92788
1322	42310.92788
1323	42310.87159
1324	42306.98957
1325	42306.98957
1326	42306.98957
1327	42296.06958
1328	42288.59154
1329	42282.87325
1330	42275.0868
1331	42267.9863
1332	42267.19937
1333	42267.14491
1334	42267.04724
1335	42264.97936
1336	42262.53571
1337	42262.48312
1338	42262.43428
1339	42262.38356
1340	42249.33267
1341	42249.33079
1342	42249.33079
1343	42248.94373
1344	42242.14704
1345	42237.10659
1346	42229.34366
1347	42229.29103
1348	42229.29479
1349	42229.24591
1350	42229.24591
1351	42229.19892
1352	42229.19892
1353	42229.19704
1354	42229.1538
1355	42228.81167
1356	42228.81167
1357	42224.6965
1358	42224.65138
1359	42224.60438
1360	42221.55674
1361	42221.55674
1362	42221.5605
1363	42221.51538
1364	42220.99269
1365	42220.99269
1366	42220.99269
1367	42220.09583
1368	42220.09583
1369	42220.09583
1370	42220.09395
1371	42220.09395
1372	42216.10579
1373	42209.92632
1374	42203.81178
1375	42194.62985
1376	42187.19028
1377	42174.76173
1378	42174.71656
1379	42167.6594
1380	42155.61678
1381	42151.42667
1382	42151.38712
1383	42151.32685
1384	42151.32685
1385	42151.29107
1386	42140.34957
1387	42130.86929
1388	42128.74196
1389	42128.6647
1390	42118.07543
1391	42117.99816
1392	42114.59409
1393	42114.57902
1394	42114.49985
1395	42114.30381
1396	42104.24828
1397	42096.58342
1398	42096.58342
1399	42096.58153
1400	42095.4991
1401	42095.43687
1402	42087.60065
1403	42087.35168
1404	42087.31962
1405	42087.28755
1406	42087.25737
1407	42079.83655
1408	42079.83278
1409	42079.75732
1410	42065.03439
1411	42065.03061
1412	42065.00608
1413	42065.00608
1414	42065.0023
1415	42060.62575
1416	42054.65561
1417	42052.46591
1418	42042.91861
1419	42028.86274
1420	42020.69295
1421	42020.6665
1422	42020.66839
1423	42012.38931
1424	42010.17095
1425	42010.17095
1426	42002.07691
1427	42002.07691
1428	41995.45954
1429	41988.02438
1430	41980.96988
1431	41977.91968
1432	41976.33871
1433	41973.57566
1434	41968.67698
1435	41968.64671
1436	41968.51242
1437	41968.51053
1438	41968.51053
1439	41968.50863
1440	41968.50863
1441	41957.7238
1442	41947.83701
1443	41942.1139
1444	41942.11201
1445	41933.34036
1446	41933.31386
1447	41927.83301
1448	41927.81029
1449	41927.78947
1450	41926.63262
1451	41915.88436
1452	41908.54496
1453	41905.11062
1454	41892.15876
1455	41892.13412
1456	41892.13223
1457	41892.07917
1458	41878.27786
1459	41866.99577
1460	41862.42405
1461	41862.4032
1462	41862.31597
1463	41859.0561
1464	41853.90314
1465	41853.81779
1466	41853.814
1467	41853.8121
1468	41853.8102
1469	41853.8102
1470	41853.07808
1471	41853.00979
1472	41838.02302
1473	41832.01542
1474	41832.01542
1475	41832.01352
1476	41828.66969
1477	41828.66779
1478	41828.66779
1479	41828.66969
1480	41828.6659
1481	41828.664
1482	41828.6621
1483	41823.64965
1484	41823.64585
1485	41815.89918
1486	41815.89918
1487	41815.89729
1488	41814.12983
1489	41814.12983
1490	41814.12604
1491	41814.12604
1492	41813.80899
1493	41813.81089
1494	41813.44258
1495	41813.43688
1496	41810.39535
1497	41810.39345
1498	41802.3177
1499	41802.3139
1500	41796.96022
1501	41796.76459
1502	41791.4026
1503	41791.4026
1504	41786.53006
1505	41786.50156
1506	41786.49206
1507	41786.49016
1508	41780.43526
1509	41780.43336
1510	41776.53054
1511	41772.84211
1512	41772.84021
1513	41772.84211
1514	41764.33333
1515	41754.19731
1516	41754.13077
1517	41751.59828
1518	41746.44346
1519	41746.43776
1520	41746.42445
1521	41734.70537
1522	41730.95807
1523	41730.94856
1524	41730.94666
1525	41730.94476
1526	41730.94095
1527	41730.93715
1528	41730.93144
1529	41723.59755
1530	41723.59755
1531	41718.83506
1532	41718.82935
1533	41714.58775
1534	41714.58014
1535	41714.56111
1536	41708.64041
1537	41698.69836
1538	41698.69075
1539	41698.666
1540	41691.80816
1541	41691.77579
1542	41691.71677
1543	41691.71486
1544	41691.66536
1545	41691.63299
1546	41691.60443
1547	41678.7005
1548	41678.69669
1549	41673.44332
1550	41673.4338
1551	41673.40523
1552	41673.36332
1553	41673.34427
1554	41672.0032
1555	41671.98415
1556	41671.967
1557	41671.64126
1558	41668.71321
1559	41668.70368
1560	41668.70177
1561	41657.49822
1562	41653.52672
1563	41653.36472
1564	41653.35138
1565	41653.33042
1566	41653.3228
1567	41652.77773
1568	41652.77011
1569	41640.79781
1570	41640.78638
1571	41640.76922
1572	41629.88423
1573	41629.86707
1574	41629.86325
1575	41629.8499
1576	41629.83846
1577	41629.82512
1578	41629.81749
1579	41629.80223
1580	41626.5356
1581	41626.52416
1582	41621.66474
1583	41618.07321
1584	41618.06558
1585	41618.05604
1586	41618.05032
1587	41618.04078
1588	41618.01598
1589	41618.00835
1590	41617.995
1591	41617.93587
1592	41617.93015
1593	41612.81219
1594	41612.80265
1595	41612.79884
1596	41612.79121
1597	41612.77022
1598	41612.76831
1599	41612.74351
1600	41612.72253
1601	41612.71681
1602	41602.28625
1603	41594.67585
1604	41594.65867
1605	41594.65486
1606	41594.65104
1607	41594.6434
1608	41594.61287
1609	41584.56911
1610	41579.08048
1611	41579.07475
1612	41579.06711
1613	41579.06139
1614	41579.05757
1615	41574.54202
1616	41569.38244
1617	41569.37671
1618	41569.37289
1619	41569.35379
1620	41569.06734
1621	41569.06734
1622	41558.45774
1623	41558.44246
1624	41558.43482
1625	41558.431
1626	41555.69937
1627	41548.23711
1628	41548.23137
1629	41548.22946
1630	41544.37936
1631	41541.53215
1632	41541.51304
1633	41541.51113
1634	41541.51113
1635	41530.95374
1636	41530.94992
1637	41527.77874
1638	41522.11818
1639	41522.11627
1640	41512.75487
1641	41512.26915
1642	41505.02859
1643	41505.02668
1644	41482.76926
1645	41482.76926
1646	41482.75586
1647	41482.74821
1648	41482.7463
1649	41482.72716
1650	41482.71759
1651	41482.70611
1652	41482.70037
1653	41482.68889
1654	41482.68315
1655	41472.27348
1656	41457.25056
1657	41457.23333
1658	41457.2295
1659	41457.2295
1660	41457.22758
1661	41457.21801
1662	41457.21226
1663	41456.79866
1664	41456.79291
1665	41456.791
1666	41456.77376
